;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;8;0.001;1e-05;0.05;pb;1;1;1;1;3;1;36;0.14545454545454545;51.070370361408685;0.4909090909090909;51.4712471350385;0.14545454545454545;0.4909090909090909;51.070370361408685;51.4712471350385
