;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;kernel_size;n_filters;dilations;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;32;0.005;1e-05;0.05;pb;1;1;1;1;3;16;1,2;16;0.48484848484848486;10.73146807456547;0.4909090909090909;10.695597042111805;0.48484848484848486;0.4909090909090909;10.73146807456547;10.695597042111805
