;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;16;0.0001;1e-05;0.05;qd;1;1;1;1;3;1;51;0.7454545454545455;97.98559460203774;0.7212121212121212;146.1418765946364;0.7454545454545455;0.7212121212121212;97.98559460203774;146.1418765946364
