;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;kernel_size;n_filters;dilations;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;32;0.005;1e-05;0.05;qd;1;1;1;1;3;32;1;54;0.7757575757575758;21.136092098899532;0.6424242424242425;15.85219252754276;0.858181818181818;0.7436363636363637;22.515408369581017;18.98825234198411
