;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;kernel_size;n_filters;dilations;eta_qd;lamb_qd;epochs;coverage;avg_length;coverage_conf;avg_length_conf;mis;cwc;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum;mis_sum;cwc_sum
0;20;0.005;0.001;0.05;qd;3;1;1;1;3;16;1,2;150;0.01;64;0.9836065573770492;53.239329897300046;0.8688524590163934;40.22467713809872;57.14486531852305;0.7178907623488833;0.8655737704918032;0.9016393442622951;50.20266253622843;42.50362224226892;102.50663244958403;0.5493055080761752
