,low,high,mean,actual,date
0,111.17940828051259,118.51317123091455,118.51317123091455,101.13,26.10.2022
1,111.23500342634061,118.5253530903242,118.5253530903242,105.96,27.10.2022
2,111.28071005876122,122.43810961554281,122.43810961554281,107.69,28.10.2022
3,110.54005793858171,125.94139291101013,125.94139291101013,80.03,31.10.2022
4,93.74917722551756,108.70366729221223,108.70366729221223,115.58,01.11.2022
5,108.63756714211598,129.2350199945325,129.2350199945325,129.0,02.11.2022
6,121.0698451394223,147.58060434984392,147.58060434984392,124.76001,03.11.2022
7,123.0432200550642,153.39879849784296,153.39879849784296,115.07001,04.11.2022
8,116.23952827660558,148.5483470435121,148.5483470435121,111.39,07.11.2022
9,108.73200121217515,142.74182923241688,142.74182923241688,116.79,08.11.2022
10,110.18363991231188,143.53810115805882,143.53810115805882,112.91,09.11.2022
11,108.45857518558783,141.12375032967813,141.12375032967813,109.91,10.11.2022
12,105.88510806603156,137.8877158223728,137.8877158223728,98.23,11.11.2022
13,96.50113694400471,128.22538058196352,128.22538058196352,114.80999,14.11.2022
14,103.80802089287528,135.4742650706489,135.4742650706489,122.5,15.11.2022
15,110.91465011542829,144.9731685838569,144.9731685838569,109.69,16.11.2022
16,105.02628697765162,140.36663790351494,140.36663790351494,115.57,17.11.2022
17,106.82841306197717,140.8915675416791,140.8915675416791,110.55999,18.11.2022
18,104.2822688173721,138.04889119302348,138.04889119302348,114.31999,21.11.2022
19,105.68989007004684,139.3221790871273,139.3221790871273,122.020004,22.11.2022
20,110.69955645409098,145.55486470048467,145.55486470048467,130.01,23.11.2022
21,117.0608297311965,154.42142120794063,154.42142120794063,121.91,24.11.2022
22,113.95872169849397,152.39707482792682,152.39707482792682,125.100006,25.11.2022
23,114.51987633963945,153.3393071297746,153.3393071297746,123.37,28.11.2022
24,113.41887298149814,152.20669012029086,152.20669012029086,130.19,29.11.2022
25,116.91052925933054,156.50786054745544,156.50786054745544,139.03,30.11.2022
26,123.17713419984977,161.29002947404274,161.29002947404274,136.85,01.12.2022
27,123.55422932959124,163.35905911164824,163.35905911164824,136.95,02.12.2022
28,123.39064964458339,163.91893145180322,163.91893145180322,135.53,05.12.2022
29,122.1654480376229,162.68991993132292,162.68991993132292,139.08,06.12.2022
30,123.71534305115583,164.50903650377245,164.50903650377245,148.3,07.12.2022
31,129.53557161899556,172.15374511455076,172.15374511455076,134.71,08.12.2022
32,122.95301511231018,165.15556279932318,165.15556279932318,142.52,09.12.2022
33,125.63118703966676,166.1673722597222,166.1673722597222,135.71,12.12.2022
34,122.27666298891337,162.102169874442,162.102169874442,137.32,13.12.2022
35,122.29875802136488,161.43679128836766,161.43679128836766,131.18,14.12.2022
36,118.7150966474649,156.6394073673355,156.6394073673355,134.87,15.12.2022
37,120.03671742505638,157.36135515479796,157.36135515479796,118.12,16.12.2022
38,109.47862096388731,145.54656673349814,145.54656673349814,107.01,19.12.2022
39,98.86113177318762,132.39878944313344,132.39878944313344,106.28001,20.12.2022
40,95.99331492722807,126.24776420919923,126.24776420919923,97.81,21.12.2022
41,90.72200982185534,118.11184801034318,118.11184801034318,92.06,22.12.2022
42,86.33240994561588,104.24482316248638,104.24482316248638,83.52,23.12.2022
43,79.34570669021662,95.61467240542596,95.61467240542596,82.61,28.12.2022
44,77.04068435109231,91.27704887366157,91.27704887366157,82.58,29.12.2022
45,76.2753479368459,89.59070593790511,89.59070593790511,75.32,30.12.2022
46,71.56373022436992,84.43774858308245,84.43774858308245,71.14,03.01.2023
47,67.54691004184625,79.43386488331272,79.43386488331272,64.49,04.01.2023
48,62.313445145510144,72.91351230448329,72.91351230448329,70.54,05.01.2023
49,63.70290457742538,73.55260372025263,73.55260372025263,69.15,06.01.2023
50,63.5357369156076,73.3309505961563,73.3309505961563,74.97,09.01.2023
51,66.70356287407269,78.20399027562729,78.20399027562729,69.08,10.01.2023
52,64.87368237119338,76.63966321104274,76.63966321104274,65.87,11.01.2023
53,62.88434034225646,73.80486561558828,73.80486561558828,67.63,12.01.2023
54,62.78300157455619,72.33688374273143,72.33688374273143,63.35,13.01.2023
55,60.473602150320126,68.37573884984768,68.37573884984768,54.990005,16.01.2023
56,54.865788591027474,61.77622267958138,61.77622267958138,59.189995,17.01.2023
57,54.828287451964286,60.79582959344932,60.79582959344932,62.48,18.01.2023
58,56.523535598205164,63.51136703187971,63.51136703187971,60.9,19.01.2023
59,56.53421321991443,63.59288561840487,63.59288561840487,67.91,20.01.2023
