;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;kernel_size;n_filters;dilations;epochs;coverage;avg_length;coverage_conf;avg_length_conf;mis;cwc;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum;mis_sum;cwc_sum
0;16;0.001;0.0005;0.1;pb;4;1;1;1;4;64;1,2;20;0.8833333333333333;6.664186563533605;0.4166666666666667;9.012572804512015;9.425822702074912;0.5930098752370386;0.95;0.665;6.2362476729429765;8.298390866730147;7.596404889666256;0.6548613703491093
