;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;epochs;coverage;avg_length;coverage_conf;avg_length_conf;mis;cwc;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum;mis_sum;cwc_sum
0;64;0.0001;0.0001;0.1;pb;6;1;1;1;64;1;475;0.9333333333333333;64.01893767450785;0.5333333333333333;19.684874377464634;79.05875720346991;0.6847900425382372;0.9333333333333333;0.5333333333333333;64.01893767450785;19.684874377464634;79.05875720346991;0.6847900425382372
