;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;epochs;coverage;avg_length;coverage_conf;avg_length_conf;mis;cwc;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum;mis_sum;cwc_sum
0;16;0.0005;0.0005;0.05;pb;2;1;1;1;32;3;55;0.9016393442622951;2.470006279984939;0.9672131147540983;6.519560949963154;4.606409136958942;0.8208419329859378;0.9;0.9639344262295083;2.978392546277149;7.457091901605123;4.575552552020093;0.7546817937408028
