;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;kernel_size;n_filters;dilations;eta_qd;lamb_qd;epochs;coverage;avg_length;coverage_conf;avg_length_conf;mis;cwc;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum;mis_sum;cwc_sum
0;32;0.005;1e-05;0.05;qd;1;1;1;1;5;16;1;100;0.01;51;38.049180327868854;71.62800324967743;26.016393442622952;38.28981951026757;76.26186899890702;0.0;38.62459016393443;25.360655737704914;70.40979920055727;38.01162836305043;74.33447858253352;0.0
