;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;kernel_size;n_filters;dilations;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;32;0.005;1e-05;0.05;pb;1;1;1;1;3;32;1,2;148;0.29508196721311475;32.30039148843535;0.2786885245901639;30.01943963071515;0.29344262295081963;0.27213114754098366;33.021968459171646;29.325786631205563
