;low;high;mean;epochs
0;11.255856945534662;19.724451397189036;19.724451397189036;70
1;11.625328585713495;20.20188441760266;20.20188441760266;70
2;11.279953564865272;19.75558967246382;19.75558967246382;70
3;11.649424589030115;20.233020228821477;20.233020228821477;70
4;11.769904605613212;20.38870544505548;20.38870544505548;70
5;11.769904605613212;20.38870544505548;20.38870544505548;70
6;12.476722756280687;21.302058302952293;21.302058302952293;70
7;11.930545038400002;20.596286144043475;20.596286144043475;70
8;11.858257028450144;20.50287624633106;20.50287624633106;70
9;11.721713831007957;20.326432590589864;20.326432590589864;70
10;12.33214673638097;21.11523604347149;21.11523604347149;70
11;12.18756948445327;20.92841378399069;20.92841378399069;70
12;12.380337510986225;21.17750889793711;21.17750889793711;70
13;12.894385787078768;21.841762945803552;21.841762945803552;70
14;13.006834829246312;21.987068326269963;21.987068326269963;70
15;13.424499708086369;22.52677543317719;22.52677543317719;70
16;13.35221169813651;22.433365535464773;22.433365535464773;70
17;13.585139524859168;22.734354900137202;22.734354900137202;70
18;13.577106086387646;22.723973832341628;22.723973832341628;70
19;12.444593930506537;21.260538959881934;21.260538959881934;70
20;12.73374597030597;21.63418347884354;21.63418347884354;70
21;13.75381093206151;22.952312970836818;22.952312970836818;70
22;13.890355361531682;23.128756626578017;23.128756626578017;70
23;14.524884270221314;23.94869589067846;23.94869589067846;70
24;15.29595822439511;24.945081274576072;24.945081274576072;70
25;15.014835926983245;24.581812895298103;24.581812895298103;70
26;15.737716642495817;25.515921728646145;25.515921728646145;70
27;15.99474232057707;25.848049368593358;25.848049368593358;70
28;15.914421488169681;25.744258403085368;25.744258403085368;70
29;16.653366000555337;26.699126907968587;26.699126907968587;70
30;17.27081037718691;27.49827446780626;27.49827446780626;70
31;17.494816473261373;27.788858124123433;27.788858124123433;70
32;17.430813851505825;27.705834222318526;27.705834222318526;70
33;17.966829802572136;28.401161247976585;28.401161247976585;70
34;17.4148159681299;27.685081942951253;27.685081942951253;70
35;16.2838943603765;26.221691423498992;26.221691423498992;70
36;14.605203254586725;24.052484392130484;24.052484392130484;70
37;16.356183602354346;26.342253985957036;26.342253985957036;70
38;16.39634155450207;26.394144540599097;26.394144540599097;70
39;16.364215192783888;26.352632589696643;26.352632589696643;70
40;17.67082029501218;28.073221271147954;28.073221271147954;70
41;17.606818905284616;27.990197369343047;27.990197369343047;70
42;16.540917574401785;26.609865248479252;26.609865248479252;70
43;16.64533441012579;26.74479202520606;26.74479202520606;70
44;17.246810472053063;27.523187305676462;27.523187305676462;70
45;17.15880917719165;27.409032520764676;27.409032520764676;70
46;17.294810282320753;27.585454000002155;27.585454000002155;70
47;17.334811766914473;27.637344554644216;27.637344554644216;70
48;17.806825096225236;28.249647678497368;28.249647678497368;70
49;18.854850933084094;29.609162222510722;29.609162222510722;70
50;19.038857392606815;29.847857788241804;29.847857788241804;70
51;19.34685946056579;30.013903127795643;30.013903127795643;70
52;19.386853552991603;29.73369807521808;29.73369807521808;70
53;20.044868611145635;30.543179885787925;30.543179885787925;70
54;19.548855376701027;29.83747672044623;29.83747672044623;70
55;19.680857318993144;29.962012573153586;29.962012573153586;70
56;19.978865175943607;30.314865387852418;30.314865387852418;70
57;20.82888809936429;31.394171183204254;31.394171183204254;70
58;20.690881252676775;31.186608964636022;31.186608964636022;70
59;21.850913217642827;32.66027706153317;32.66027706153317;70
60;22.298927873847727;33.24144191011155;33.24144191011155;70
