;low;high;mean;epochs
0;17.68025393328784;19.878675428233677;19.878675428233677;185
1;18.022980093969853;20.259222999991223;20.259222999991223;185
2;17.749200067330328;19.955459108298186;19.955459108298186;185
3;18.05651712773004;20.295431070421333;20.295431070421333;185
4;18.233627926624724;20.493626180225057;20.493626180225057;185
5;18.263433763634506;20.52520059340628;20.52520059340628;185
6;18.957924242291238;21.29696879534922;21.29696879534922;185
7;18.550918869571202;20.844079004410506;20.844079004410506;185
8;18.39759976308102;20.6709051509396;20.6709051509396;185
9;18.23834597779054;20.49616662192865;20.49616662192865;185
10;18.80960778543124;21.131598607130762;21.131598607130762;185
11;18.77533646299242;21.093748243397602;21.093748243397602;185
12;18.951209689776892;21.286630848533093;21.286630848533093;185
13;19.48619196936439;21.882328699214074;21.882328699214074;185
14;19.69314679813637;22.11130849226109;22.11130849226109;185
15;20.133738485735964;22.599017858091628;22.599017858091628;185
16;20.140549136433084;22.605753355081706;22.605753355081706;185
17;20.36473018048132;22.85326161698437;22.85326161698437;185
18;20.397286519966016;22.889659419724058;22.889659419724058;185
19;19.293340164928505;21.661997742616727;21.661997742616727;185
20;19.372369832008363;21.749481585724737;21.749481585724737;185
21;20.39769308920083;22.89506309446313;22.89506309446313;185
22;20.721507004310094;23.2532358059981;23.2532358059981;185
23;21.389789783685146;23.991868615303726;23.991868615303726;185
24;22.26276169236908;24.96211898957073;24.96211898957073;185
25;22.139735073942468;24.82161728621504;24.82161728621504;185
26;22.81403754204873;25.56844061756019;25.56844061756019;185
27;23.19021511054602;25.98781555124243;25.98781555124243;185
28;23.173230372754688;25.96528422346585;25.96528422346585;185
29;23.88849284322644;26.75998416228026;26.75998416228026;185
30;24.62589732063174;27.580339851839394;27.580339851839394;185
31;24.973674180035324;27.96330343047412;27.96330343047412;185
32;24.9644807872166;27.949976583768123;27.949976583768123;185
33;25.48514566959874;28.528289287562878;28.528289287562878;185
34;25.0375572950764;28.030175445405067;28.030175445405067;185
35;23.838550124827535;26.69416922735983;26.69416922735983;185
36;21.99710442622994;24.655257779525204;24.655257779525204;185
37;23.36786245762786;26.181172487151873;26.181172487151873;185
38;23.683755664826172;26.537847052657956;26.537847052657956;185
39;23.699641433655525;26.54777473415531;26.54777473415531;185
40;24.97798381392435;27.969854123266558;27.969854123266558;185
41;25.147806551278006;28.157631204435177;28.157631204435177;185
42;24.119484537971797;27.007763470339466;27.007763470339466;185
43;24.027959643075334;26.90701684598064;26.90701684598064;185
44;24.614404963594342;27.56455757336072;27.56455757336072;185
45;24.638589672925832;27.590528723269422;27.590528723269422;185
46;24.76934973100979;27.733218508325198;27.733218508325198;185
47;24.83143038910986;27.802616180623925;27.802616180623925;185
48;25.306048225579396;28.330038736499862;28.330038736499862;185
49;26.423216704944235;29.572588239769278;29.572588239769278;185
50;26.801763463255305;29.990344288680173;29.990344288680173;185
51;26.986040352920575;30.190627685917256;30.190627685917256;185
52;26.800586876530314;29.983302016722007;29.983302016722007;185
53;27.37826508591316;30.625649374999902;30.625649374999902;185
54;26.94980271381884;30.149130519350617;30.149130519350617;185
55;26.96065441630441;30.158944854273418;30.158944854273418;185
56;27.234027873709124;30.465653292848895;30.465653292848895;185
57;28.103025260115757;31.43217431840747;31.43217431840747;185
58;28.100181739528033;31.426359146321648;31.426359146321648;185
59;29.20939378217037;32.65751731884838;32.65751731884838;185
60;29.847850396073895;33.367867693746796;33.367867693746796;185
