,low,high,mean,actual,date
0,4.969000172258842,25.07199954040884,25.07199954040884,28.179998,09.06.2021
1,4.969000172258842,25.123001509746416,25.123001509746416,28.280003,10.06.2021
2,4.969000172258842,25.468999162071853,25.468999162071853,27.95,11.06.2021
3,4.969000172258842,25.784998301568223,25.784998301568223,28.78,14.06.2021
4,4.969000172258842,25.86849912829647,25.86849912829647,28.11,15.06.2021
5,4.973499984320141,25.9220000367181,25.9220000367181,28.29,16.06.2021
6,4.994499927134774,25.950999255009055,25.950999255009055,28.580002,17.06.2021
7,5.013500226765019,26.058998960912877,26.058998960912877,29.580002,18.06.2021
8,5.039000333010337,26.14550048221056,26.14550048221056,29.500002,21.06.2021
9,5.054500115117396,26.150000821325943,26.150000821325943,30.9,22.06.2021
10,17.119909459136224,23.347593835610603,23.347593835610603,31.440002,23.06.2021
11,17.36777737165333,23.2704443619312,23.2704443619312,32.06,24.06.2021
12,17.651272031848823,23.067993753706396,23.067993753706396,32.38,25.06.2021
13,17.79358225570538,22.92854789309692,22.92854789309692,32.35,28.06.2021
14,17.78681207034661,23.091737891437575,23.091737891437575,33.6,29.06.2021
15,18.31948665635222,23.08637458910644,23.08637458910644,34.99,30.06.2021
16,18.909279849993382,23.402744774676034,23.402744774676034,35.78,01.07.2021
17,19.244483434734146,23.438449526358458,23.438449526358458,35.85,02.07.2021
18,19.27648475307209,23.5082258648101,23.5082258648101,37.85,05.07.2021
19,20.126379838565093,22.45127301568311,22.45127301568311,33.68,06.07.2021
20,30.81706049465255,33.948956393390006,33.948956393390006,32.48,07.07.2021
21,29.828540347439322,32.88875408016721,32.88875408016721,33.88,08.07.2021
22,30.98181619498401,34.15142667830051,34.15142667830051,36.93,09.07.2021
23,33.49481848740574,36.87847476873526,36.87847476873526,34.65,12.07.2021
24,31.61611102429359,34.86343598326463,34.86343598326463,35.34,13.07.2021
25,32.18450863318977,35.479661993190284,35.479661993190284,34.23,14.07.2021
26,31.270127426743656,34.49897035593104,34.49897035593104,33.75,15.07.2021
27,30.874718805667342,34.07488718187784,34.07488718187784,35.09,16.07.2021
28,31.978566818730553,35.31060553155556,35.31060553155556,35.74,19.07.2021
29,32.514017222897586,35.88488365852131,35.88488365852131,35.35,20.07.2021
30,33.101979079290984,36.09573340058543,36.09573340058543,35.74,21.07.2021
31,33.46421561923013,36.47495935315004,36.47495935315004,35.68,22.07.2021
32,33.40848843436916,36.41661516909081,36.41661516909081,35.43,23.07.2021
33,33.17628386640901,36.17352377202768,36.17352377202768,37.08,26.07.2021
34,34.70965144068916,37.84681506928433,37.84681506928433,37.44,27.07.2021
35,35.04430126727519,38.19711348291304,38.19711348291304,39.89,28.07.2021
36,37.34132101361987,40.63375618003851,40.63375618003851,41.34,29.07.2021
37,38.73807335907641,42.105561026669726,42.105561026669726,40.65,30.07.2021
38,38.07333307507683,41.40509631430203,41.40509631430203,42.06,02.08.2021
39,39.43172150532619,42.836485248502925,42.836485248502925,41.51,03.08.2021
40,7.305348167094766,35.7289093819228,35.7289093819228,42.29,04.08.2021
41,7.309386104096168,35.99379411387759,35.99379411387759,43.1,05.08.2021
42,7.313547020383202,36.29467312589012,36.29467312589012,43.19,06.08.2021
43,7.314009422497181,36.49003450535228,36.49003450535228,43.34,09.08.2021
44,7.3147797998793225,36.59770814046448,36.59770814046448,44.56,10.08.2021
45,7.338017438638388,36.95666991771193,36.95666991771193,46.55,11.08.2021
46,7.388376401996797,37.52243647263434,37.52243647263434,46.0,12.08.2021
47,7.374457782133587,37.781896061245796,37.781896061245796,44.98,13.08.2021
48,8.40281583913466,38.25550264225387,38.25550264225387,47.96,16.08.2021
49,9.102836069227148,39.11926698021114,39.11926698021114,46.78,17.08.2021
50,35.4204801445112,47.16029357263697,47.16029357263697,44.98,18.08.2021
51,34.15533671684485,45.44615066490947,45.44615066490947,40.4,19.08.2021
52,31.04351103752265,41.08461651237597,41.08461651237597,41.7,20.08.2021
53,32.0098977242771,42.32260611377464,42.32260611377464,42.48,23.08.2021
54,32.599495556538805,43.06539537708567,43.06539537708567,45.33,24.08.2021
55,34.643259492178125,45.79641534707697,45.79641534707697,45.48,25.08.2021
56,34.97816230472317,45.939262463357665,45.939262463357665,45.74,26.08.2021
57,35.25486429191909,46.18685701049127,46.18685701049127,47.850002,27.08.2021
58,36.75685598537109,48.22305666595602,48.22305666595602,50.53,31.08.2021
59,38.649286531282286,50.81219367726599,50.81219367726599,49.73,01.09.2021
60,28.233452632024633,42.20382077315144,42.20382077315144,51.83,02.09.2021
61,29.306472900504225,42.7734046050999,42.7734046050999,51.58,03.09.2021
62,29.321262740763796,42.7959287883176,42.7959287883176,52.56,06.09.2021
63,29.859747570961463,43.25257687720632,43.25257687720632,54.0,07.09.2021
64,30.553659946990656,44.228034516069044,44.228034516069044,55.34,08.09.2021
65,31.23002071937436,44.429450692816985,44.429450692816985,56.63,09.09.2021
66,31.84874847933917,44.71561997679029,44.71561997679029,57.949997,10.09.2021
67,32.52598345875903,45.238173718957725,45.238173718957725,61.409996,13.09.2021
68,34.089796487729174,45.63586764653048,45.63586764653048,66.18,14.09.2021
69,36.469716921888214,46.16682895540253,46.16682895540253,70.09,15.09.2021
70,18.37894678958622,123.9051358872793,123.9051358872793,61.089996,16.09.2021
71,16.043855467364768,99.7080802046305,99.7080802046305,65.96,17.09.2021
72,17.68457201144305,112.81330945075607,112.81330945075607,73.76,20.09.2021
73,20.423832296310508,133.84404346755557,133.84404346755557,72.9,21.09.2021
74,20.20764455051115,131.51326696141288,131.51326696141288,70.91,22.09.2021
