;low;high;mean;epochs
0;16.401885064417353;20.153761404536542;20.153761404536542;47
1;16.673377215090063;20.438104839113315;20.438104839113315;47
2;16.77170536851574;20.556163920707295;20.556163920707295;47
3;16.85068637049022;20.643970555147188;20.643970555147188;47
4;17.010296211868155;20.80192270287227;20.80192270287227;47
5;17.149917631229076;20.944568134920615;20.944568134920615;47
6;17.291303930677483;21.09401559347019;21.09401559347019;47
7;17.45497207223565;21.270328654245052;21.270328654245052;47
8;17.62919068543723;21.449803098827587;21.449803098827587;47
9;17.638607075321108;21.46518620023935;21.46518620023935;47
10;17.711244981218503;21.53667215997144;21.53667215997144;47
11;17.71863468506824;21.542949342551367;21.542949342551367;47
12;17.74863949459748;21.57406174523848;21.57406174523848;47
13;17.967925075450164;21.79846209026792;21.79846209026792;47
14;18.16334812228925;22.013372123734417;22.013372123734417;47
15;18.411166239229956;22.278267996579274;22.278267996579274;47
16;18.665285563296283;22.549176165987433;22.549176165987433;47
17;19.002207024130346;22.89959942150126;22.89959942150126;47
18;19.21036431221499;23.12187451825781;23.12187451825781;47
19;19.29569949851841;23.20930908024645;23.20930908024645;47
20;19.24261141267563;23.146633352629973;23.146633352629973;47
21;19.13627014924017;23.03190690673348;23.03190690673348;47
22;19.127723571113194;23.019820712207657;23.019820712207657;47
23;19.198376679927907;23.096255728352613;23.096255728352613;47
24;19.57577395612964;23.49489809511533;23.49489809511533;47
25;20.107747623379517;24.061492980751567;24.061492980751567;47
26;20.497524316767333;24.4866461256801;24.4866461256801;47
27;20.975039883055903;24.989017856551595;24.989017856551595;47
28;21.46254473224105;25.49600969236415;25.49600969236415;47
29;21.781253123383443;25.83150076870846;25.83150076870846;47
30;22.180086454483728;26.247640396903975;26.247640396903975;47
31;22.58830167868433;26.677103175721534;26.677103175721534;47
32;22.90337558727309;27.011699799749252;27.011699799749252;47
33;23.31957435281185;27.45003318005365;27.45003318005365;47
34;23.619555918593136;27.76729270628653;27.76729270628653;47
35;23.68429898916724;27.833676838135702;27.833676838135702;47
36;23.507111188523535;27.641017230065362;27.641017230065362;47
37;23.103365761849915;27.209669448431853;27.209669448431853;47
38;22.667051675411756;26.74630125948681;26.74630125948681;47
39;22.324369251723184;26.383616861473392;26.383616861473392;47
40;22.364306670861723;26.426745233091225;26.426745233091225;47
41;22.734094942232517;26.824231957604685;26.824231957604685;47
42;23.0304001365087;27.143960467918067;27.143960467918067;47
43;23.06027435107161;27.177634256784508;27.177634256784508;47
44;23.326405947984703;27.453145282741954;27.453145282741954;47
45;23.297274646296316;27.421627542848007;27.421627542848007;47
46;23.26984354322624;27.3906321828194;27.3906321828194;47
47;23.416706207064788;27.544293177075225;27.544293177075225;47
48;23.608116538759063;27.749827477581327;27.749827477581327;47
49;23.75914715326844;27.912743466055087;27.912743466055087;47
50;24.033327589002855;28.203164494678333;28.203164494678333;47
51;24.414647642306548;28.60691731351986;28.60691731351986;47
52;24.776558326745835;28.990514154538506;28.990514154538506;47
53;25.117842398672245;29.351813753097588;29.351813753097588;47
54;25.34474252848179;29.590782829041178;29.590782829041178;47
55;25.5441462577381;29.79955243503401;29.79955243503401;47
56;25.679870156570736;29.940540789443492;29.940540789443492;47
57;25.79799946375982;30.065825715165293;30.065825715165293;47
58;25.930014958359763;30.206200519638603;30.206200519638603;47
59;26.155121255424195;30.445196700197847;30.445196700197847;47
60;26.576649774022968;30.8924548912204;30.8924548912204;47
