;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;32;0.001;0.0001;0.05;qd;3;1;1;1;128;1;86;0.9836065573770492;63.390444812968276;0.8360655737704918;36.379977161350716;0.9885245901639346;0.8245901639344263;65.74217869998873;36.016207582629775
