;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;32;0.0001;1e-05;0.05;qd;1;1;1;1;5;1;260;0.0;41.00673979989242;0.4303030303030303;48.642068227507515;0.0;0.4303030303030303;41.00673979989242;48.642068227507515
