;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;32;0.002;0.0001;0.05;qd;1;1;1;1;128;1;33;1.0;169.4240037993271;0.639344262295082;35.916421411790026;1.0;0.6737704918032786;127.92507588072392;34.17394577544095
