;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;epochs;coverage;avg_length;coverage_conf;avg_length_conf;mis;cwc;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum;mis_sum;cwc_sum
0;128;0.02;0.0001;0.05;pbs;1;1;1;1;5;1;62;1.0;16.391302009673193;0.9672131147540983;6.1886055240514475;16.391302009673193;0.19204324643651316;0.9704918032786886;0.8459016393442624;15.669413270202195;6.5596547301155725;16.327987536374316;0.19845189456678705
