,PI_low,PI_hi
0,14.130371414856317,21.299007678460413
1,14.27329060352277,21.472828962637056
2,14.279561133151578,21.488825367579402
3,14.419895095897207,21.655506310370335
4,14.64789243902886,21.920790395233034
5,14.775278804082756,22.069776828910893
6,14.858890444837565,22.173155434652543
7,14.948094229812336,22.284946573876475
8,15.0919764331527,22.45710486667994
9,15.128350396150898,22.50611752715351
10,15.27457690233976,22.6758984987585
11,15.334664416367554,22.745146479657137
12,15.394786149972612,22.81633921672897
13,15.527796537970563,22.97572445940537
14,15.50590038222128,22.962188660753238
15,15.637146074935947,23.128302993874204
16,15.823612647937688,23.36078938497009
17,16.11060623631005,23.708360002889105
18,16.272742905482357,23.911317393663275
19,16.466535979298232,24.143062350318225
20,16.61742811386218,24.316486921483936
21,16.661199665689207,24.36310846204561
22,16.70067353429866,24.401935577564707
23,16.706872975912773,24.411688187885495
24,16.83242007718963,24.57369493970686
25,16.980115160735757,24.774046344888678
26,17.1338848198598,24.988330138530767
27,17.61092075765409,25.569712193642765
28,18.09045838987187,26.14718440794664
29,18.423310585476635,26.55605014292295
30,18.806882785935603,27.020539354130886
31,19.136396801716955,27.422883472175187
32,19.387895540659308,27.737873110049822
33,19.753022926962764,28.18299459493923
34,20.02355187815736,28.517583826799047
35,20.234085317013893,28.775048599653893
36,20.385083713991484,28.945045052953333
37,20.353222792702514,28.89141401237788
38,20.15970520034392,28.643516060023785
39,19.91562148342637,28.334687917301352
40,19.75117365295835,28.12913883245944
41,19.593942611212476,27.95326055436023
42,19.520035038875875,27.889528978761223
43,19.619906122547665,28.03024912067853
44,20.026686403754976,28.51023354784481
45,20.11747048022449,28.620249827554584
46,20.20810936219605,28.725380377089884
47,20.341590846894498,28.873432563947254
48,20.29738728445478,28.82705878421322
49,20.294690067190185,28.84159412716901
50,20.51408702337265,29.111612402764116
51,20.783830187118873,29.441092907384295
52,21.012468585211444,29.72951977551218
53,21.30280891600172,30.090574077299596
54,21.58594564076929,30.439488221735466
55,21.878764257451344,30.790202359056387
56,22.10845628587608,31.05948807081204
57,22.191699673466385,31.160394489200428
58,22.264930246425614,31.251408092483416
59,22.383196062315356,31.401149143301645
60,22.608780324636296,31.679531164070863
