,PI_low,PI_hi
0,91.59356699492878,156.73559103845767
1,86.47112963666146,147.44881216660127
2,81.50253818920065,138.88855297843108
3,79.33746790635271,135.5234770701041
4,81.64206979870995,139.52067804747327
5,83.59954418206979,142.86754528173537
6,77.71807094615357,132.38349923680357
7,80.4809092623706,137.8121389747641
8,86.3412035712545,148.8511574904892
9,95.21992714233946,163.42267726953887
10,94.44219864529987,161.70778094307303
11,90.7812712388326,155.18540997316532
12,89.49963914092768,153.13628312651025
13,89.20288633314897,152.52737140434115
14,88.62534474843224,151.38505699361681
15,84.40917053273866,143.8592448102547
16,85.1203882967687,145.56470512760495
17,88.37299901033951,151.67874954076248
18,90.29172386064302,154.36250934128145
19,90.17243842749363,154.2181912967288
20,88.09607501460796,150.55011876118473
21,88.87024759236238,151.95038897683514
22,90.46265150022087,155.06661341726857
23,94.57030914512177,162.48781080049605
24,95.96551242238719,164.57541037581092
25,96.30929361899209,165.19234264407922
26,95.22735277475792,163.27327810731143
27,96.83893694627803,166.35263639426825
28,99.86612592712038,172.07782796398692
29,102.53784442814597,176.66875526064172
30,103.64075397602892,178.55541333882007
31,102.97617929403705,177.3527666664933
32,103.44847109303252,178.28674415571479
33,105.91038665728831,182.9749179537358
34,105.45795634435562,181.86517028922475
35,105.95565558119772,182.74623560084453
36,103.80030119431619,178.8762339498049
37,104.05906645174255,179.28584527350907
38,101.88227359517626,175.30679132111874
39,101.67558948567131,174.99320584687638
40,97.58225045750365,167.42040226413974
41,91.92665022562602,157.2250564233628
42,86.68841677248153,147.90014265983828
43,82.4202600474043,140.47925722098634
44,78.8328343803082,134.2832059605419
45,73.39565316147107,125.2654797291062
46,69.70999769008581,119.3966889431786
47,67.58455852222518,116.1036555403552
48,65.37306586106723,112.3452572298484
49,62.308304228221836,107.22343636244193
50,57.73448979312686,99.58947072140411
51,56.69027140817493,98.07835976441572
52,56.33935217213813,97.597981454799
53,59.06215279764516,102.13125206018722
54,58.618780276684944,101.27556891028884
55,57.48433444706261,99.21377502591668
56,55.73594324739257,96.4858584510012
57,54.20141087786565,93.93091873128492
58,50.99940512484999,88.52493071702318
59,48.79631061044348,85.14744608064973
60,48.85568052981225,85.50578632542356
