;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;kernel_size;n_filters;dilations;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;32;0.005;1e-05;0.05;pb;1;1;1;1;3;64;1,2,4;13;0.6363636363636364;13.717043921995964;0.5636363636363636;11.742521383016634;0.6363636363636364;0.5636363636363636;13.717043921995964;11.742521383016634
