;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;kernel_size;n_filters;dilations;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;32;0.005;1e-05;0.05;pb;6;1;1;1;3;32;1,2;38;0.5454545454545454;14.711352849239343;0.5757575757575758;16.49416155927393;0.5454545454545454;0.5757575757575758;14.711352849239343;16.49416155927393
