,PI_low,PI_hi
0,26.117948905796197,30.065033027404787
1,26.37842788727473,30.335308187407428
2,26.474904363840892,30.435412623173637
3,26.156541070557523,30.105076628832087
4,26.957270864775403,30.93591920120386
5,26.310898345234655,30.265238947434348
6,26.484550577910408,30.445421309903317
7,26.764324376839802,30.73571791925022
8,27.72907986634963,31.736755249524528
9,27.651898347782083,31.656670857625034
10,28.82641236658614,32.677151564327254
11,29.30661471318903,33.178681611109454
12,29.85927617379117,33.75512951431703
13,30.145758457614882,34.053650978287045
14,30.11889022438537,34.02565330329828
15,31.23839596009533,35.19217914989867
16,32.48437654465276,36.484334450600144
17,33.19280075748213,37.21783547497367
18,33.2555741634927,37.282829816608896
19,35.04968312190998,39.13986706466277
20,31.569659429072182,35.20934199845381
21,30.49765995893722,34.110708869292424
22,31.7485117881355,35.39228710814298
23,34.475385318258525,38.18351998514411
24,32.43697878194464,36.09675152852272
25,33.05377401027808,36.72819492497868
26,32.061505173343264,35.7124408392774
27,31.632256307102473,35.27337190139416
28,32.83027525135868,36.49941663019014
29,33.41136910115582,37.094252958376515
30,32.74706592067432,37.018902777056745
31,33.09113806875614,37.37950306003207
32,33.0382179036582,37.324035888517884
33,32.81768610784703,37.09290088897333
34,34.27311517335116,38.6183615276522
35,34.590693788518315,38.95121684050228
36,36.7523162928843,41.2164143263489
37,38.0334020524013,42.55934868764852
38,37.423656699459094,41.92020299312255
39,38.66966398808998,43.226287981822956
40,38.457723595447,42.556672096202135
41,39.152211655080706,43.2818743378334
42,39.873418686228106,44.03431079904824
43,39.95355451860594,44.117915631115196
44,40.08715190603399,44.25725804857699
45,41.174040021500296,45.38894913409846
46,42.94563154299211,47.23335338774113
47,42.45613772485335,46.72373453656267
48,41.54818545381685,45.778460652470116
49,44.200808167159764,48.54007899310885
50,43.80793081115117,47.81290149332868
51,42.16305686447973,46.13223340660263
52,37.97942075175305,41.857627759446544
53,39.16663972541888,43.07082192590657
54,39.87905774325456,43.798772157243775
55,42.48284685802419,46.45897854635147
56,42.619896941601795,46.59900880452627
57,42.85745637902778,46.8417353396174
58,44.786598560738284,48.812961735610166
59,47.23710798046843,51.32062293224605
60,45.2496837368064,51.46675970928048
61,47.11448399956044,53.4527838162071
62,46.89246492740577,53.21632908413549
63,47.76286649254557,54.143250242379
64,49.04196631228429,55.5053159640904
65,50.23230769487539,56.772822842804985
66,51.37822642963639,57.99299829735179
67,52.5508222526801,59.24156833374751
68,55.62572153923334,62.512197234881036
69,59.8795505739575,67.01917301525268
70,64.03386448965222,70.03059137839664
71,55.95956799485174,61.613623153345245
72,60.328325739801656,66.16882705256161
73,67.32660211483963,73.46180958221214
74,66.5549465914139,72.65779265710012
75,64.76954822066104,70.79730130741913
76,62.876474528222914,68.82440098766419
77,64.27610416731999,70.28304831566253
78,70.33242836390733,76.59378643645648
79,72.34232310154462,78.68817061373076
80,74.96124555528705,85.71166181820834
81,79.64767046048978,90.84787439528229
82,81.20968166724072,92.55987141988632
83,83.4228433144639,94.98390417243243
84,103.03689137880949,116.4570864573366
85,93.66483481993329,106.19956161398363
86,85.41907624812336,97.1700767153568
87,75.0480292964768,85.80677554374194
88,73.70282087250114,84.3324790665099
89,76.37587951051785,87.262048601238
90,79.10324467668791,97.80811348809573
91,85.75172467467807,105.71301339569436
92,75.39429623830083,93.39720378484563
93,76.90134146683191,95.18937318424378
94,77.52927398036778,95.93613545149341
95,79.62232520273355,98.42547568607289
96,74.2305164137378,92.01320361829653
97,73.97097193428233,91.7045376984655
98,74.82496932764852,92.72014364683301
99,74.64077025088916,92.50108872683147
100,77.80150654895442,87.57245675104012
101,67.71900638710487,76.57846673116052
102,58.05029118420356,66.03421378596036
103,59.018796206721504,67.09049031929024
104,63.59790559249179,72.08443764778926
105,71.74337322166463,80.96661894191962
106,66.4421384657157,75.18617537144794
107,66.68870364109162,75.45502973419521
108,70.34320387918832,79.43987622661956
109,63.994122082063896,72.51658488983384
110,59.01492524045305,76.72302459471517
111,61.832601053177044,80.2352685792932
112,61.47136184010742,79.78498280617823
113,66.40028840399327,85.9286608056496
114,77.60854347638372,99.89346887758826
115,77.75339705241493,100.07357576591279
116,77.11767650667852,99.283118888204
117,71.5783184357105,92.38184014080777
118,69.72389987342795,90.07090672890824
119,75.02220448978046,96.67258432448048
120,79.32918699887587,99.27427000154867
121,78.11619915652022,97.81924880562957
122,74.00046447519335,92.88225030307805
123,79.23716813490758,99.16389054105704
124,77.44696640407955,97.01648275553711
125,80.50035007810503,100.67912014645779
126,78.0743715824386,97.76907494366449
127,75.40579585561564,94.56802730069867
128,75.52291092671831,94.70851040374012
129,80.54217090589441,100.72928557555754
130,85.99048270335877,107.13367460085097
131,84.37735202934707,105.18432783607143
132,87.93445435979577,109.48280664379779
133,97.90299165559193,121.52874320177095
134,107.0031833188086,132.52511185185637
135,108.6990786304078,134.57437008033446
136,113.24903560083419,140.07235651413808
137,113.41447717421008,140.27226939209845
138,122.72942018516991,151.52807120781736
139,150.7377441962342,185.36517709763788
140,142.17247166667062,173.07496629269542
141,108.22386193431835,132.5047953927743
142,85.11608002472937,104.8827556425312
143,82.69232387016514,101.98408918598342
144,73.03144504789209,90.43049534914303
145,56.524344531387875,70.66610166469154
146,73.62462853447957,91.13989440120112
147,81.34485768705302,100.37264171188569
148,83.81945108898597,103.33202873393441
149,75.35339121968308,93.20735862367205
150,69.27012401846059,88.86530607655584
