,PI_low,PI_hi
0,22.72851063037337,28.482448299727924
1,23.872280389960288,29.79375477807465
2,24.117339736689047,30.074713113483266
3,24.208103509205134,30.178775514578273
4,23.90858766986843,29.835380806675595
5,24.661892154018204,30.69911028878962
6,24.053807372801426,30.001873958354473
7,24.217177412816252,30.189180124333813
8,24.48038414512399,30.49095119294738
9,25.39662746877622,31.544895195735148
10,27.443229625780184,31.031741287422705
11,28.79414147765409,32.47071980039408
12,29.337341966127816,33.05158146529995
13,29.974258292163817,33.73267476169029
14,30.30518037064375,34.08697681866819
15,30.27409640750276,34.05369258042252
16,31.579447174730994,35.45249073900098
17,33.050998754307685,37.03092691859325
18,33.895483875614886,37.9357404771649
19,33.97081831558611,38.016413483062365
20,36.24591401762697,40.599583398885684
21,31.7404499689082,35.62297741459067
22,30.493587868831348,34.24358215468668
23,31.951609197128853,35.85708190710303
24,35.23821669143381,39.48925051240637
25,32.77057759241872,36.76430417310002
26,33.51203193315268,37.583520775725226
27,32.322752810493924,36.268491890087084
28,31.814212241691894,35.70472842176905
29,33.242597108177236,37.28598539480436
30,32.32245344377576,37.55973363038102
31,31.95737474713482,37.139489096612614
32,32.32245344377576,37.55973363038102
33,32.266142704635996,37.494913567961994
34,32.03205648333178,37.22546215835147
35,33.58399266481267,39.01344211026832
36,33.92444992463566,39.40608053509341
37,36.25398370752855,42.086276469204975
38,37.64196053225786,43.68155561066199
39,36.98052733693364,42.921763442141014
40,39.47541077497066,45.09233434097289
41,38.90631970345127,44.45329490054973
42,39.71368025965495,45.359974933307896
43,40.55487825006801,46.304500260057274
44,40.648481649426294,46.409621266843
45,40.804531259621484,46.5848924691087
46,42.077297716424006,48.01608323097504
47,44.16025564231158,50.36017466923623
48,43.584205489250685,49.71168676543484
49,42.51646728649984,48.51017492837115
50,45.63976644125442,54.04758838060086
51,44.351805647753416,52.51206339828133
52,42.393158275833926,50.17511403473867
53,37.46981286329948,44.29562955336295
54,38.854818508487895,45.948332291083894
55,39.68798925442138,46.94468853782988
56,42.77342821712274,50.62902256678676
57,42.93648104085451,50.823536443286216
58,43.21931315893289,51.160888159914535
59,45.51966501145333,53.904395797938356
60,46.53944438485806,55.39208703841373
61,45.7499564433723,54.433277562227296
62,47.82269570418423,56.95222980330957
63,47.57589272200682,56.65203497776842
64,48.54410793505394,57.82946255153381
65,49.9677791109318,59.56071405638302
66,51.29257859540263,61.173155484204145
67,52.56887926605259,62.72749222134057
68,53.8766508278131,64.31969421024942
69,57.31286128788652,68.5001258341619
70,61.52496956482287,71.66617371298445
71,65.29900117102633,76.06969116651211
72,56.61217844540304,65.9362030901005
73,61.312601907004634,71.4184577325905
74,68.84300951042738,80.20313655154312
75,68.01246166669785,79.23464389722761
76,66.09072072976612,76.99344859479037
77,64.05364293192807,74.61661515152232
78,65.55969476892675,76.37385730941878
79,72.07878537927382,83.97634567228428
80,73.41949796166227,93.17616995245358
81,78.56194748591251,99.87757854840696
82,83.9029015996179,106.83878742072997
83,85.68315030062726,109.15948440407445
84,88.20484800155587,112.44744003244546
85,110.53325887816013,141.57700231139566
86,99.87360104694022,127.66945451922962
87,90.47932051485103,115.41333272897798
88,78.66084869234808,100.00647433233446
89,77.12784373127586,98.00855876095207
90,70.73666507057122,95.42465068831945
91,76.82208209025433,103.60840971005788
92,83.55307823740114,112.66429397460354
93,73.06750960182733,98.55900223743241
94,74.59314142767178,100.61058737454246
95,75.2287692118899,101.46547640286643
96,77.34758058898468,104.31516309117569
97,71.88937366737669,96.97473220162524
98,71.62662469910704,96.6214103246908
99,72.49115305466051,97.7839662594032
100,73.452518251224,99.07592113900604
101,72.42173539407966,97.67915586315603
102,62.59479377735356,84.36265410731929
103,53.19642302449809,71.62905055335847
104,54.13646600224472,72.90265495587634
105,58.58520975566563,78.92984641380545
106,66.51368008397026,89.67238132081685
107,61.35239940931292,82.67884590265082
108,61.59229418823613,83.00400819358273
109,65.15005934189745,87.82464720976252
110,59.11705988854036,78.57542432904478
111,59.369424064287955,78.9122487104963
112,62.42643049724654,82.99086135657922
113,62.03450408734832,82.46792644890022
114,67.39428878926981,89.61059427895091
115,79.60021085676945,105.87556418284525
116,79.75769349187472,106.08547731467002
