;low;high;mean;epochs
0;18.643120349900663;28.531023149884255;28.531023149884255;96
1;19.68070571838745;29.86110807322995;29.86110807322995;96
2;19.90304383394599;30.14612486561219;30.14612486561219;96
3;19.985396385515816;30.251693095354362;30.251693095354362;96
4;19.7136444902513;29.903337051699875;29.903337051699875;96
5;20.397133844769044;30.779500512604017;30.779500512604017;96
6;19.845402388661803;30.07223047793879;30.07223047793879;96
7;19.993628267526677;30.262248231755517;30.262248231755517;96
8;20.232437174494695;30.568378107895175;30.568378107895175;96
9;21.055919120388904;31.624001375259784;31.624001375259784;96
10;27.215677469606327;30.649825531922744;30.649825531922744;96
11;28.496142008046185;32.01054424395014;32.01054424395014;96
12;29.00261568156306;32.546385370876095;32.546385370876095;96
13;29.586191042522636;33.164390715380165;33.164390715380165;96
14;29.89119934757732;33.48763368616969;33.48763368616969;96
15;29.86260350134324;33.457325968279605;33.457325968279605;96
16;31.084601579177008;34.75489095207137;34.75489095207137;96
17;32.489278007060946;36.246125120354996;36.246125120354996;96
18;33.29246345165434;37.098890191005275;37.098890191005275;96
19;33.36363121288057;37.17445428600818;37.17445428600818;96
20;35.8124594003653;40.331764029806315;40.331764029806315;96
21;31.567773840390984;35.70375695568644;35.70375695568644;96
22;30.36462321650389;34.393632624507084;34.393632624507084;96
23;31.770429648338098;35.92457434453578;35.92457434453578;96
24;34.8694036409423;39.30235572970594;39.30235572970594;96
25;32.55070018695487;36.77483204323671;36.77483204323671;96
26;33.24991683525809;37.536766721735034;37.536766721735034;96
27;32.125090664282276;36.31104412839353;36.31104412839353;96
28;31.6386998594786;35.78103573330044;35.78103573330044;96
29;32.99657669589972;37.26070282134685;37.26070282134685;96
30;32.38049685563927;36.16918365735301;36.16918365735301;96
31;32.032236384458194;35.799812913369614;35.799812913369614;96
32;32.38049685563927;36.16918365735301;36.16918365735301;96
33;32.32692005142994;36.11235176713767;36.11235176713767;96
34;32.10367399737404;35.87558501904993;35.87558501904993;96
35;33.58843453606196;37.459979861263555;37.459979861263555;96
36;33.91404714200093;37.80908080801959;37.80908080801959;96
37;36.138580789177404;40.19892391368224;40.19892391368224;96
38;37.46360318238768;41.627260150644354;41.627260150644354;96
39;36.83163863485614;40.94461127170156;40.94461127170156;96
40;40.65988962960484;45.66705800432202;45.66705800432202;96
41;40.062227167160735;45.018548175070855;45.018548175070855;96
42;40.90981445851649;45.9382533304767;45.9382533304767;96
43;41.78999758521388;46.89333154486315;46.89333154486315;96
44;41.887799146014274;46.99945634371516;46.99945634371516;96
45;42.05078956654282;47.176316016707965;47.176316016707965;96
46;43.37661308195665;48.61496283697752;48.61496283697752;96
47;45.541801845058224;50.96461771757298;50.96461771757298;96
48;44.94338042473707;50.315208382689754;50.315208382689754;96
49;43.83358443068189;49.110871535750384;49.110871535750384;96
50;44.49259598818731;55.47897225508258;55.47897225508258;96
51;43.29216636883719;53.93395889382241;53.93395889382241;96
52;41.45676447999834;51.58299691910537;51.58299691910537;96
53;36.83365971157317;45.66339532982649;45.66339532982649;96
54;38.129616829047634;47.318460394213616;47.318460394213616;96
