;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;8;0.001;1e-05;0.05;pb;1;1;1;1;7;1;49;0.24242424242424243;7.930450893196024;0.4484848484848485;30.684977869172155;0.24242424242424243;0.4484848484848485;7.930450893196024;30.684977869172155
