;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;kernel_size;n_filters;dilations;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;32;0.005;1e-05;0.05;pb;1;1;1;1;5;8;1,2;174;0.8333333333333334;24.58356470042686;0.8666666666666667;31.067148171716077;0.8333333333333334;0.8666666666666667;24.58356470042686;31.067148171716077
