,PI_low,PI_hi
0,90.96952782001705,135.9045128094278
1,75.87153779214202,114.51351045501072
2,78.57698204219918,118.34659046839627
3,80.36675858160095,120.88235054094181
4,84.42851539946007,126.637002975917
5,85.88335800260043,128.69820811151703
6,62.63821807940364,95.7644636558409
7,92.51627194876036,138.0960342491498
8,103.79915637078766,154.08228342049935
9,100.23413151561003,149.0311456962484
10,92.08755680626139,137.48860333802833
11,88.9940740971925,133.10557402138335
12,93.5334220694866,139.5371926046527
13,90.27182045320168,134.91596108324381
14,87.74995731764056,131.34283923710026
15,77.93003221742707,117.42998939057759
16,91.86898551997825,137.1789214839166
17,98.33389584271315,146.33878214927591
18,87.56501992325073,131.08080719460244
19,92.50786794534578,138.08412364571888
20,88.29635193459649,132.1170025674918
21,91.4570839327262,136.59531301263866
22,97.93030886770086,145.76695728431153
23,104.64837191506528,155.28549973038156
24,97.8378241417436,145.63591968588247
25,100.52000079373198,149.43618635671046
26,99.06540601991767,147.37522535149128
27,104.79972288735807,155.49994237736988
28,112.23247824124405,166.03110558581176
29,110.39952329844189,163.43407125362836
30,110.48359477362165,163.55318345284587
31,109.28964432137745,161.86152883183263
32,112.27452661689658,166.0906820296189
33,120.01999202800255,177.07395744170933
34,108.60019176718838,160.88466823833306
35,115.16691062365949,170.18877666828683
36,109.44100145857882,162.0759764107478
37,110.79470380407614,163.99398798112537
38,105.63211932797103,156.6793325484634
39,108.73469959267292,161.0752526890079
40,94.65145228871268,141.12128190027144
41,85.31151094396503,127.88802322012828
42,84.69762475704,127.0182754477313
43,77.57714483431712,116.93001776842252
44,72.74602406741789,110.08527263056071
45,65.57090394321041,99.91953807881026
46,64.8062247082216,98.83612998632739
47,64.78101208148699,98.8004080398885
48,58.6803498354451,90.15689299394742
49,55.16784352845461,85.18032168878423
50,49.58968379605789,77.27829719059335
51,54.6636581912659,84.46598448099851
52,53.495629638491685,82.81110292334186
53,58.38623684153238,89.74019079236221
54,53.43680593002559,82.72776014035955
55,50.74462332312078,78.91406506560136
56,52.21834565062808,81.00142729193483
57,48.6356046975833,75.92701087277959
58,41.5953792468755,65.95892514047804
59,45.14118561595817,70.9787112220024
60,47.907494467476155,74.89577270290208
