;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;32;0.002;0.0001;0.05;qd;1;1;1;1;128;1;40;1.0;176.57362359201116;0.6229508196721312;34.66558884356702;1.0;0.6803278688524591;128.50079386747234;33.61619223352331
