;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;kernel_size;n_filters;dilations;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;32;0.005;1e-05;0.05;pb;1;1;1;1;3;32;1,2;108;0.9508196721311475;38.04800501267708;0.9016393442622951;32.14333877408625;0.9327868852459018;0.9344262295081966;38.165569334726364;35.82982472435271
