,PI_low,PI_hi
0,12.748845905485897,24.231470460820045
1,12.52456857845069,24.044740233829675
2,12.77251596592765,24.30913873697727
3,12.921026282390978,24.433127322854013
4,12.953532093327969,24.48811384061778
5,13.556705104399743,25.013944862743614
6,13.239704011436919,24.7145142598769
7,13.097949643628207,24.703188226617378
8,12.924139278299567,24.621929451305554
9,13.385447932264332,25.04432334636049
10,13.371650989880584,24.989924136336832
11,13.54263318877025,25.160570854006373
12,14.01913194696304,25.572852756177507
13,14.226087776757762,25.749617601614204
14,14.606284174338734,26.13629685344673
15,14.616787721116296,26.165586101122706
16,14.764667855265666,26.420591253309727
17,14.777220711191237,26.464534734641962
18,13.947385444112978,25.542184992389913
19,13.934899456506255,25.733962838031903
20,14.705784894998104,26.5464739590095
21,14.947703199530475,26.795668867222652
22,15.564460089146465,27.548574597523405
23,16.369056261943932,28.493565564448232
24,16.359254678510766,28.41383425743132
25,17.010399825421636,29.228101141489333
26,17.380444019805466,29.6514010699239
27,17.416964809738687,29.692124399713617
28,18.071560651428634,30.523572037215253
29,18.748355388944304,31.32733021537851
30,19.12325016990436,31.747582845796764
31,19.184108594642616,31.812991581090774
32,19.690886488795705,32.4515036362536
33,19.310564840169782,31.97470683509105
34,18.247773486726977,30.743902501001408
35,16.52434766043276,28.798073354638177
36,17.62147276933248,30.30833157384337
37,17.80170983923729,30.42575418978067
38,17.861506194251696,30.42990821853528
39,19.043692486431137,31.831633519723773
40,19.256847372831228,31.971298552875332
41,18.420981036163255,30.932651652249632
42,18.342495494242655,30.94050644666343
43,18.805871383362604,31.544080159436742
44,18.808947110424665,31.518995330459937
45,18.94482224069238,31.68763704578786
46,19.010375554470347,31.765000025410576
47,19.452452236200095,32.29682264602958
48,20.477798470714465,33.513262026633676
49,20.87623903129336,33.920605221426996
50,21.123373003094393,34.19892428556622
51,21.000129116532754,34.059205905602944
52,21.54181553799813,34.76100797753521
53,20.940067629096127,34.29746336218281
54,20.961734627640332,34.37951790436968
55,21.191090312425352,34.68149621790509
56,21.984069939764616,35.63712205039025
57,22.004986078853793,35.609698709096484
58,23.076868720796124,36.91791222385825
59,23.692731697107767,37.619815568490814
