;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;eta_qd;lamb_qd;epochs;coverage;avg_length;coverage_conf;avg_length_conf;mis;cwc;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum;mis_sum;cwc_sum
0;8;0.001;0.0001;0.05;qd;1;1;1;1;32;2;50;0.1;31;0.37575757575757573;15.388879936688987;0.6606060606060606;17.439874364361796;146.84423658733667;1.7558382871671006e-05;0.37575757575757573;0.6606060606060606;15.388879936688987;17.439874364361796;146.84423658733667;1.7558382871671006e-05
