;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;kernel_size;n_filters;dilations;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;32;0.005;1e-05;0.05;qd;1;1;1;1;3;32;1;50;0.7696969696969697;12.221068260203502;0.7212121212121212;11.846495307170352;0.7696969696969697;0.7212121212121212;12.221068260203502;11.846495307170352
