,low,high,mean,actual,date
0,13.562626369495357,19.965845104205698,19.965845104205698,18.91,30.03.2021
1,13.598181465093798,20.004533246968172,20.004533246968172,19.06,31.03.2021
2,13.764090049541386,20.17496091006211,20.17496091006211,19.06,01.04.2021
3,13.74371969884924,20.157668165274707,20.157668165274707,19.94,06.04.2021
4,14.056722260389423,20.48625249273912,20.48625249273912,19.26,07.04.2021
5,14.22979508756562,20.670408643661933,20.670408643661933,19.17,08.04.2021
6,14.365153074086924,20.812646274447477,20.812646274447477,19.0,09.04.2021
7,14.512141404779868,20.959755343882883,20.959755343882883,19.76,12.04.2021
8,14.217202529538255,20.653126987126385,20.653126987126385,19.58,13.04.2021
9,14.251289047779432,20.69199870205852,20.69199870205852,19.82,14.04.2021
10,14.392752964990846,20.843949641472157,20.843949641472157,20.46,15.04.2021
11,14.761385594112385,21.229549759993247,21.229549759993247,20.6,16.04.2021
12,14.883048357560394,21.362468331105674,21.362468331105674,21.12,19.04.2021
13,15.246131932640719,21.74705202653973,21.74705202653973,21.03,20.04.2021
14,15.654145104251898,22.17580146115439,22.17580146115439,21.32,21.04.2021
15,15.877962700044769,22.41249005329907,22.41249005329907,21.31,22.04.2021
16,16.1286483621189,22.67460893506735,22.67460893506735,19.9,23.04.2021
17,16.066820269755606,22.60850077748666,22.60850077748666,20.26,26.04.2021
18,15.960844918631482,22.48971356735397,22.48971356735397,21.529999,27.04.2021
19,15.693678418211592,22.207613655736576,22.207613655736576,21.699999,28.04.2021
20,15.434472050598158,21.9493670379229,21.9493670379229,22.49,29.04.2021
21,16.066230128351137,22.707109833292755,22.707109833292755,23.450003,30.04.2021
22,16.886859328122778,23.62010663510211,23.62010663510211,23.1,04.05.2021
23,17.347200424310437,24.110111269067367,24.110111269067367,23.999998,05.05.2021
24,17.98586032283137,24.78140142875205,24.78140142875205,24.320002,06.05.2021
25,18.48456553842164,25.306218245441226,25.306218245441226,24.22,07.05.2021
26,18.655970199707117,25.491240512036992,25.491240512036992,25.14,10.05.2021
27,19.19364076435632,26.05927563838685,26.05927563838685,25.91,11.05.2021
28,19.528101865305768,26.416576074108946,26.416576074108946,26.19,12.05.2021
29,19.92362227315631,26.84313249891158,26.84313249891158,26.109999,13.05.2021
30,20.594100526399355,27.561874216410953,27.561874216410953,26.78,14.05.2021
31,21.045148435501563,28.04461974149281,28.04461974149281,26.090002,17.05.2021
32,21.20983484818874,28.221012884086647,28.221012884086647,24.68,18.05.2021
33,21.142707803465047,28.149386473164352,28.149386473164352,22.59,19.05.2021
34,20.804232755342806,27.782348088254476,27.782348088254476,24.770002,20.05.2021
35,19.872272578799354,26.780533157030128,26.780533157030128,24.82,21.05.2021
36,19.03893624239781,25.892833585822068,25.892833585822068,24.78,24.05.2021
37,18.80132732534887,25.652718723853095,25.652718723853095,26.41,25.05.2021
38,19.874357170148762,26.848666768616983,26.848666768616983,26.33,26.05.2021
39,20.174291918866643,27.17156898301788,27.17156898301788,24.999998,27.05.2021
40,20.530197698910534,27.555654939146287,27.555654939146287,25.13,28.05.2021
41,20.972083015893624,28.025120434585553,28.025120434585553,25.88,01.06.2021
42,20.619386668748795,27.64512850744892,27.64512850744892,25.770002,02.06.2021
43,20.216947191738512,27.216961822070825,27.216961822070825,25.939999,03.06.2021
44,20.49121386943183,27.512000491579165,27.512000491579165,25.99,04.06.2021
45,20.814162900896132,27.856867300883874,27.856867300883874,26.580002,07.06.2021
46,20.872750759660754,27.92035123885804,27.92035123885804,27.89,08.06.2021
47,21.1697015366007,28.240120406094903,28.240120406094903,28.12,09.06.2021
48,21.648502108076883,28.73010779166838,28.73010779166838,28.28,10.06.2021
49,22.360344468864266,29.482916314961177,29.482916314961177,28.01,11.06.2021
50,23.025918018701876,30.165612589724365,30.165612589724365,28.79,14.06.2021
51,23.205500881747028,30.33442013601897,30.33442013601897,28.11,15.06.2021
52,23.29194366120832,30.41666539613781,30.41666539613781,28.23,16.06.2021
53,23.32926671696421,30.422517529063157,30.422517529063157,28.57,17.06.2021
54,23.55399354940948,30.610598921143893,30.610598921143893,29.609999,18.06.2021
55,23.45278491455655,30.4915061680711,30.4915061680711,29.409996,21.06.2021
56,23.8273978075138,30.843856315352348,30.843856315352348,30.829998,22.06.2021
57,24.366912718055477,31.416084032932723,31.416084032932723,31.389997,23.06.2021
58,25.053760927125698,32.151686053397015,32.151686053397015,31.979998,24.06.2021
59,25.543299854512895,32.68000922172946,32.68000922172946,32.279995,25.06.2021
