;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;8;0.001;0.0001;0.05;qd;6;1;1;1;32;2;10;0.8363636363636363;25.20889560992676;0.696969696969697;20.667964866344718;0.8412121212121212;0.6818181818181819;23.50550146695803;19.07733778745516
