;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;kernel_size;n_filters;dilations;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;32;0.005;1e-05;0.05;pb;1;1;1;1;3;64;1,2;52;0.6484848484848484;13.775011386963499;0.6121212121212121;12.142588804413563;0.6484848484848484;0.6121212121212121;13.775011386963499;12.142588804413563
