;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;epochs;coverage;avg_length;coverage_conf;avg_length_conf;mis;cwc;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum;mis_sum;cwc_sum
0;100;0.02;0.01;0.05;pb;1;1;1;1;5;1;63;0.4303030303030303;29.157717806103953;0.6666666666666666;36.66671001606627;612.3430709835;-7.161775751037667e-05;0.3727272727272727;0.6060606060606062;24.704247167835632;29.668058161738163;454.4772151091489;-0.0030577630727207893
