;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;32;0.0001;1e-05;0.05;qd;1;1;1;1;10;1;94;0.04242424242424243;130.0461030527603;0.296969696969697;54.28863998467093;0.04242424242424243;0.296969696969697;130.0461030527603;54.28863998467093
