;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;kernel_size;n_filters;dilations;epochs;coverage;avg_length;coverage_conf;avg_length_conf;mis;cwc;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum;mis_sum;cwc_sum
0;32;0.002;0.001;0.05;pb;6;1;1;1;5;16;1,2;140;0.8524590163934426;5.43920252807901;0.8360655737704918;9.190418218438099;7.432045780616195;0.5538888980044255;0.8737704918032787;0.8540983606557377;5.406001501675486;8.878576481238651;7.492914680265713;0.5382242348074918
