;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;eta_qd;lamb_qd;epochs;coverage;avg_length;coverage_conf;avg_length_conf;mis;cwc;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum;mis_sum;cwc_sum
0;32;0.002;0.0001;0.05;qd;1;1;1;1;5;1;100;0.1;1;0.0;142.06221267621498;0.6721311475409836;156.1285716071932;10287.024256579496;5.462111847766821e-13;0.2278688524590164;0.6852459016393443;539.6533693820047;150.00238158630987;5458.421906587859;-0.1752331640903489
