,low,high,mean,actual,date
0,13.9527612750196,19.224326885360874,19.224326885360874,18.91,30.03.2021
1,14.550169180542767,19.778727158008667,19.778727158008667,19.06,31.03.2021
2,14.552514961824842,19.771162506185167,19.771162506185167,19.06,01.04.2021
3,14.608355398184514,19.84830963450504,19.84830963450504,19.94,06.04.2021
4,15.49075848108814,20.680385606278662,20.680385606278662,19.26,07.04.2021
5,14.694527131489265,19.97595266178876,19.97595266178876,19.17,08.04.2021
6,14.862456241831078,20.15482218063101,20.15482218063101,19.0,09.04.2021
7,14.592539854950266,19.873935816578136,19.873935816578136,19.76,12.04.2021
8,15.349957394932268,20.553013625151483,20.553013625151483,19.58,13.04.2021
9,15.026407133811638,20.26985293743962,20.26985293743962,19.82,14.04.2021
10,15.420584631159311,20.66076186454499,20.66076186454499,20.46,15.04.2021
11,15.936295529016647,21.142768172836277,21.142768172836277,20.6,16.04.2021
12,16.0144787928713,21.24204621983784,21.24204621983784,21.12,19.04.2021
13,16.560484026834185,21.792322894822235,21.792322894822235,21.03,20.04.2021
14,16.433480422074307,21.690428020382054,21.690428020382054,21.32,21.04.2021
15,16.785799768655945,22.04682784364764,22.04682784364764,21.31,22.04.2021
16,16.724431222730793,21.990722521271348,21.990722521271348,19.9,23.04.2021
17,15.605879175939602,20.93651929609929,20.93651929609929,20.26,26.04.2021
18,16.019124770400033,21.307173683143038,21.307173683143038,21.529999,27.04.2021
19,16.881102061352223,22.081319699095644,22.081319699095644,21.699999,28.04.2021
20,16.92334337282137,22.163067219908832,22.163067219908832,22.49,29.04.2021
21,17.805007238934426,23.0660525623179,23.0660525623179,23.450003,30.04.2021
22,18.582458785968864,23.83571030032376,23.83571030032376,23.1,04.05.2021
23,18.269524909988807,23.59558435010293,23.59558435010293,23.999998,05.05.2021
24,19.26924169755592,24.620315001834953,24.620315001834953,24.320002,06.05.2021
25,19.380714357545916,24.728381104448406,24.728381104448406,24.22,07.05.2021
26,19.39110158548141,24.78817388658166,24.78817388658166,25.14,10.05.2021
27,20.27459254909516,25.655946637171915,25.655946637171915,25.91,11.05.2021
28,20.824009268546526,26.31689022584459,26.31689022584459,26.19,12.05.2021
29,21.117469710206997,26.652312308621777,26.652312308621777,26.109999,13.05.2021
30,21.13043680474158,26.70751209042962,26.70751209042962,26.78,14.05.2021
31,21.782466670947965,27.40285636447946,27.40285636447946,26.090002,17.05.2021
32,21.097154800774145,26.759830158782226,26.759830158782226,24.68,18.05.2021
33,20.341171341365847,26.020233903592885,26.020233903592885,22.59,19.05.2021
34,18.758876569122393,24.434960087683432,24.434960087683432,24.770002,20.05.2021
35,20.21566588263486,25.80320231793745,25.80320231793745,24.82,21.05.2021
36,19.6510484019134,25.221395582779266,25.221395582779266,24.78,24.05.2021
37,19.945657093655225,25.59794768778378,25.59794768778378,26.41,25.05.2021
38,21.410114549341873,27.02046567885743,27.02046567885743,26.33,26.05.2021
39,21.12071240786163,26.776904834616413,26.776904834616413,24.999998,27.05.2021
40,20.426102422490423,26.15837504133069,26.15837504133069,25.13,28.05.2021
41,20.592124353512567,26.307685744774005,26.307685744774005,25.88,01.06.2021
42,20.921540299866372,26.570946716483718,26.570946716483718,25.770002,02.06.2021
43,20.745516765667816,26.425769466927672,26.425769466927672,25.939999,03.06.2021
44,21.02952385660488,26.728417141266945,26.728417141266945,25.99,04.06.2021
45,21.034403919450625,26.731335815561714,26.731335815561714,26.580002,07.06.2021
46,21.58065925509432,27.257453653802294,27.257453653802294,27.89,08.06.2021
47,22.682740319763624,28.330065841115516,28.330065841115516,28.12,09.06.2021
48,22.82902762653351,28.499607676088754,28.499607676088754,28.28,10.06.2021
49,23.15143826176868,28.862760244736197,28.862760244736197,28.01,11.06.2021
50,23.01281786514499,28.705452447646895,28.705452447646895,28.79,14.06.2021
51,23.729222425558174,29.38377995117781,29.38377995117781,28.11,15.06.2021
52,23.058874767281463,28.723582971463614,28.723582971463614,28.23,16.06.2021
53,23.46063416484442,29.094704297113406,29.094704297113406,28.57,17.06.2021
54,23.572588547776274,29.1415201284882,29.1415201284882,29.609999,18.06.2021
55,24.48684694624154,30.041953940941813,30.041953940941813,29.409996,21.06.2021
56,24.266734058597407,29.828300576019284,29.828300576019284,30.829998,22.06.2021
57,25.722962799377026,31.275970418392085,31.275970418392085,31.389997,23.06.2021
58,26.018865120502348,31.604478360121472,31.604478360121472,31.979998,24.06.2021
59,26.68467521971294,32.313305948431314,32.313305948431314,32.279995,25.06.2021
