,low,high,mean,actual,date
0,24.016452168831936,0.6056814146061268,5.750000153724107,28.179998,09.06.2021
1,24.168384291996393,0.5180077250316694,5.750000153724107,28.280003,10.06.2021
2,24.224655396669245,0.485534166236898,5.750000153724107,27.95,11.06.2021
3,24.038960891796588,0.5926955047820934,5.750000153724107,28.78,14.06.2021
4,24.506012325511062,0.3231677777405912,5.750000153724107,28.11,15.06.2021
5,24.128992972700093,0.5407385134492343,5.750000153724107,28.29,16.06.2021
6,24.230285739734896,0.4822861076186458,5.750000153724107,28.580002,17.06.2021
7,24.393470116165354,0.38811489533013394,5.750000153724107,29.580002,18.06.2021
8,24.956182568371432,0.06338844298649574,5.750000153724107,29.500002,21.06.2021
9,24.91116793339723,0.08936377632843762,5.750000153724107,30.9,22.06.2021
10,25.33110073224502,33.51123446519076,5.750000153724107,31.440002,23.06.2021
11,25.76166877971432,33.920321193784524,5.750000153724107,32.06,24.06.2021
12,26.264787578319137,34.39919831560543,5.750000153724107,32.38,25.06.2021
13,26.52633992300267,34.64872398889286,5.750000153724107,32.35,28.06.2021
14,26.501812934276092,34.62532559863901,5.750000153724107,33.6,29.06.2021
15,27.524553648878854,35.60116833835045,5.750000153724107,34.99,30.06.2021
16,28.669843572983947,36.6944415383268,5.750000153724107,35.78,01.07.2021
17,29.320758174323313,37.31579191940008,5.750000153724107,35.85,02.07.2021
18,29.378438972978902,37.370852907902304,5.750000153724107,37.85,05.07.2021
19,31.026479460570688,38.94410231314374,5.750000153724107,33.68,06.07.2021
20,26.032213369763312,39.61223260899413,5.750000153724107,32.48,07.07.2021
21,25.112065488929186,38.51828196883863,5.750000153724107,33.88,08.07.2021
22,26.184190468209373,39.79920047652716,5.750000153724107,36.93,09.07.2021
23,28.501821542826086,42.65043656328764,5.750000153724107,34.65,12.07.2021
24,26.769296394220994,40.51901861475957,5.750000153724107,35.34,13.07.2021
25,27.29361682166888,41.16405972541712,5.750000153724107,34.23,14.07.2021
26,26.450147579534878,40.12639002827733,5.750000153724107,33.75,15.07.2021
27,26.08540366764637,39.6776716437262,5.750000153724107,35.09,16.07.2021
28,27.103644043133755,40.93034567456817,5.750000153724107,35.74,19.07.2021
29,27.5975653966508,41.537989838573,5.750000153724107,35.35,20.07.2021
30,29.991643206171872,39.595875661266206,5.750000153724107,35.74,21.07.2021
31,30.3262368136559,39.95674607702667,5.750000153724107,35.68,22.07.2021
32,30.274759792906398,39.90122690284311,5.750000153724107,35.43,23.07.2021
33,30.060281107807945,39.669904974784416,5.750000153724107,37.08,26.07.2021
34,31.47585841957036,41.19664431693835,5.750000153724107,37.44,27.07.2021
35,31.784709300246988,41.529745307264186,5.750000153724107,39.89,28.07.2021
36,33.88662908595382,43.796721565498196,5.750000153724107,41.34,29.07.2021
37,35.13062007649136,45.13839886767701,5.750000153724107,40.65,30.07.2021
38,34.53865260908021,44.49994663577427,5.750000153724107,42.06,02.08.2021
39,35.752794067408985,45.80942725823568,5.750000153724107,41.51,03.08.2021
40,3.06428856351498,38.55021441877662,5.750000153724107,42.29,04.08.2021
41,3.0573785331399748,38.867295775986555,5.750000153724107,43.1,05.08.2021
42,3.0502033945620846,39.19655419069045,5.750000153724107,43.19,06.08.2021
43,3.049406313106491,39.23313596036413,5.750000153724107,43.34,09.08.2021
44,3.0480772583981897,39.29412244221752,5.750000153724107,44.56,10.08.2021
45,3.0372700144614857,39.7900508176761,5.750000153724107,46.55,11.08.2021
46,3.0196416366048195,40.59899028735955,5.750000153724107,46.0,12.08.2021
47,3.024513548847504,40.37541535155693,5.750000153724107,44.98,13.08.2021
48,3.0335495397017103,39.96077417568522,5.750000153724107,47.96,16.08.2021
49,3.007151157617192,41.17215527610563,5.750000153724107,46.78,17.08.2021
50,5.848342559854238,42.71614826066443,5.750000153724107,44.98,18.08.2021
51,5.857644449492451,42.59051543341722,5.750000153724107,40.4,19.08.2021
52,5.88058632306957,42.28063293221882,5.750000153724107,41.7,20.08.2021
53,5.874074482052974,42.3685933392135,5.750000153724107,42.48,23.08.2021
54,5.870167342306078,42.42136621026418,5.750000153724107,45.33,24.08.2021
55,5.855891379775758,42.61419773013619,5.750000153724107,45.48,25.08.2021
56,5.855139888498195,42.62434527804782,5.750000153724107,45.74,26.08.2021
57,5.853828753628657,42.64205429517892,5.750000153724107,47.850002,27.08.2021
58,5.8426979863283925,42.79237855202608,5.750000153724107,50.53,31.08.2021
59,5.828560375494409,42.983309866250366,5.750000153724107,49.73,01.09.2021
60,40.901738584513694,54.02259955195132,5.750000153724107,51.83,02.09.2021
61,42.59790824533067,55.98036793821099,5.750000153724107,51.58,03.09.2021
62,42.3959551761586,55.74726667557388,5.750000153724107,52.56,06.09.2021
63,43.1879502084982,56.661411761791584,5.750000153724107,54.0,07.09.2021
64,44.351876764917456,58.00484591090801,5.750000153724107,55.34,08.09.2021
65,45.43508674563518,59.25511376418423,5.750000153724107,56.63,09.09.2021
66,46.4780832026898,60.45897274875657,5.750000153724107,57.949997,10.09.2021
67,47.54532976939364,61.69081760230625,5.750000153724107,61.409996,13.09.2021
68,50.34280352890817,64.91973923823643,5.750000153724107,66.18,14.09.2021
69,54.19944798112373,69.37117897869393,5.750000153724107,70.09,15.09.2021
70,40.13521080538168,-3.696627670813616,5.750000153724107,61.089996,16.09.2021
71,36.34840172167486,-2.183026732797899,5.750000153724107,65.96,17.09.2021
72,38.39748679531881,-3.002053314858331,5.750000153724107,73.76,20.09.2021
73,41.679392123932196,-4.3138445424120855,5.750000153724107,72.9,21.09.2021
