;low;high;mean;epochs
0;11.803534965493206;19.86966314352864;19.86966314352864;52
1;11.981003052503334;20.080817955699047;20.080817955699047;52
2;11.926507374688509;20.0105122787759;20.0105122787759;52
3;12.008646064386706;20.11102481781771;20.11102481781771;52
4;12.274819550251264;20.388174440994252;20.388174440994252;52
5;12.336593433383246;20.45433927186222;20.45433927186222;52
6;12.784213840633177;20.981149509829965;20.981149509829965;52
7;12.759963217804529;20.92641543460018;20.92641543460018;52
8;12.475006233291584;20.60501383028414;20.60501383028414;52
9;12.350718634223059;20.468724430606716;20.468724430606716;52
10;12.667923951224628;20.84761738878137;20.84761738878137;52
11;12.888051007190578;21.057012864990217;21.057012864990217;52
12;12.937922883980386;21.116601130478077;21.116601130478077;52
13;13.362446462608952;21.600152401861656;21.600152401861656;52
14;13.697712693846128;21.946078755232847;21.946078755232847;52
15;14.020113780864419;22.312409956079744;22.312409956079744;52
16;14.1858424892263;22.477945236048093;22.477945236048093;52
17;14.299314730634793;22.60862398028509;22.60862398028509;52
18;14.411118806152563;22.72543255347502;22.72543255347502;52
19;13.591215578870658;21.85048323987631;21.85048323987631;52
20;13.293804639478582;21.510088692154554;21.510088692154554;52
21;14.088143902100592;22.44141807037005;22.44141807037005;52
22;14.697270857810265;23.05500003927089;23.05500003927089;52
23;15.163769629863372;23.59480570841686;23.59480570841686;52
24;15.936723042727193;24.47028972216075;24.47028972216075;52
25;16.130298047589854;24.653992486785345;24.653992486785345;52
26;16.438466439326703;25.030973337528387;25.030973337528387;52
27;16.93389076439482;25.56687101390821;25.56687101390821;52
28;17.00763379939412;25.64223416570684;25.64223416570684;52
29;17.421561937357843;26.13510203270757;26.13510203270757;52
30;18.14066710311258;26.93403275562001;26.93403275562001;52
31;18.565178361461303;27.397378768061337;27.397378768061337;52
32;18.634312379771394;27.469119757586174;27.469119757586174;52
33;18.929665216415724;27.817155342866457;27.817155342866457;52
34;18.858811287039575;27.717107278374723;27.717107278374723;52
35;17.896819196351228;26.638143986802515;26.638143986802515;52
36;16.28653398033283;24.83642379853016;24.83642379853016;52
37;16.630423791446;25.303732012968943;25.303732012968943;52
38;17.469153946362738;26.162536831861598;26.162536831861598;52
39;17.46950630636624;26.161792686959092;26.161792686959092;52
40;18.26024527521118;27.12776546006466;27.12776546006466;52
41;18.82442045788628;27.70208269710638;27.70208269710638;52
42;18.15083995817881;26.941975640034688;26.941975640034688;52
43;17.705994077949487;26.4489870342915;26.4489870342915;52
44;18.1221965395722;26.932264795462565;26.932264795462565;52
45;18.35214840269882;27.171438388051545;27.171438388051545;52
46;18.39041642391865;27.217959764738097;27.217959764738097;52
47;18.480178286769604;27.31721933131989;27.31721933131989;52
48;18.78666003219597;27.673945642001314;27.673945642001314;52
49;19.654314508099738;28.749870752564274;28.749870752564274;52
50;20.25145752760628;29.382823897462007;29.382823897462007;52
51;20.568677628943664;29.566578407261943;29.566578407261943;52
52;20.866659613306457;29.488972964531918;29.488972964531918;52
53;21.193648464531222;29.817604109059733;29.817604109059733;52
54;21.189524866867828;29.766184189107673;29.766184189107673;52
55;21.036189127999855;29.53498674568894;29.53498674568894;52
56;21.291796741871195;29.7763336356422;29.7763336356422;52
57;21.946578958594465;30.511366459177754;30.511366459177754;52
58;22.270730449371428;30.816561967388527;30.816561967388527;52
59;22.929075691025247;31.59479708422097;31.59479708422097;52
60;23.730522215081592;32.465426907706785;32.465426907706785;52
