;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;32;0.005;0.0001;0.05;pb;6;1;1;1;64;2;75;0.8688524590163934;29.35443285937472;0.9672131147540983;43.56835286991923;0.8426229508196721;0.9131147540983606;31.411511311269777;38.649982779155266
