;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;eta_qd;lamb_qd;epochs;coverage;avg_length;coverage_conf;avg_length_conf;mis;cwc;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum;mis_sum;cwc_sum
0;8;0.001;0.0001;0.05;qd;1;1;1;1;32;2;100;0.1;7;0.38181818181818183;8.545964760424122;0.6181818181818182;12.604988754808726;171.96060743220653;3.9666657163116225e-05;0.38181818181818183;0.6181818181818182;8.545964760424122;12.604988754808726;171.96060743220653;3.9666657163116225e-05
