;low;high;mean;epochs
0;17.121757167592303;24.039416271301185;24.039416271301185;29
1;17.529841796826574;24.750314898652608;24.750314898652608;29
2;17.14567021475326;24.023816332964188;24.023816332964188;29
3;17.575445312664833;24.811238682475434;24.811238682475434;29
4;17.67012173514509;24.916585699327573;24.916585699327573;29
5;17.685316336275264;24.91669411779019;24.91669411779019;29
6;18.440099184412876;26.212666818514116;26.212666818514116;29
7;17.83645660127524;25.049886199115125;25.049886199115125;29
8;17.829114330502904;25.101871619911975;25.101871619911975;29
9;17.66574926782887;24.829905138465314;24.829905138465314;29
10;18.310345693192076;25.974514577124104;25.974514577124104;29
11;18.118957538001517;25.552289962714212;25.552289962714212;29
12;18.36131469090189;25.981894424749964;25.981894424749964;29
13;18.88902369328417;26.858621554729993;26.858621554729993;29
14;18.99616023078348;26.957164081024935;26.957164081024935;29
15;19.459220412732456;27.7244932861405;27.7244932861405;29
16;19.378047016959943;27.50339354408096;27.50339354408096;29
17;19.65384387340974;27.975674223464313;27.975674223464313;29
18;19.63767720219997;27.902161577698077;27.902161577698077;29
19;18.47008428149437;25.867427936758155;25.867427936758155;29
20;18.83172946390304;26.664120064823152;26.664120064823152;29
21;19.820485514507975;28.362747847454607;28.362747847454607;29
22;19.917683898272067;28.387744463227737;28.387744463227737;29
23;20.620175166658736;29.565400588508968;29.565400588508968;29
24;21.40056263637972;30.809512303262455;30.809512303262455;29
25;21.115233579415523;30.17292837189504;30.17292837189504;29
26;21.92151827736615;31.589097722765676;31.589097722765676;29
27;22.145808971904987;31.86274838646685;31.86274838646685;29
28;22.092522529556735;31.71356951001785;31.71356951001785;29
29;22.868896052104926;33.06532597381417;33.06532597381417;29
30;23.458228014191114;33.98746442326691;33.98746442326691;29
31;23.690590956082975;34.2919921723102;34.2919921723102;29
32;23.65122396590116;34.16625878840212;34.16625878840212;29
33;24.215200792070792;35.14915100181585;35.14915100181585;29
34;23.63417146657069;34.045083908035885;34.045083908035885;29
35;22.548991361789792;32.20189119375657;32.20189119375657;29
36;20.872379919237485;29.427763350216736;29.427763350216736;29
37;22.695117272893736;32.88544988810876;32.88544988810876;29
38;22.54782586331666;32.431008973937836;32.431008973937836;29
39;22.578606850476003;32.47722727174025;32.47722727174025;29
40;23.905956839903663;34.79589654599415;34.79589654599415;29
41;23.775634151754122;34.38122795921186;34.38122795921186;29
42;22.76610672534816;32.58872087620598;32.58872087620598;29
43;22.93952944847189;33.02080048246216;33.02080048246216;29
44;23.497904243396984;34.00117935878796;34.00117935878796;29
45;23.375021772244533;33.713153392566156;33.713153392566156;29
46;23.542432198804963;34.01074975216987;34.01074975216987;29
47;23.575111741088087;34.04322847389155;34.04322847389155;29
48;24.05734967064042;34.88250072112138;34.88250072112138;29
49;25.082977238745002;36.62357063578342;36.62357063578342;29
50;25.23102880958838;36.73497553423429;36.73497553423429;29
51;25.427341380632118;36.983529787895606;36.983529787895606;29
52;25.22464074448987;36.44864483851886;36.44864483851886;29
53;25.868785631596836;37.6035823677699;37.6035823677699;29
54;25.304712707244434;36.49443192652678;36.49443192652678;29
55;25.459961785572;36.72629466505702;36.72629466505702;29
56;25.70401913709068;36.97869531008527;36.97869531008527;29
57;26.511298081624627;38.34155727413192;38.34155727413192;29
58;26.317086118294093;37.87489217830094;37.87489217830094;29
59;27.472600236641775;39.919676703536645;39.919676703536645;29
60;27.839530203089033;40.42397532617556;40.42397532617556;29
