;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;8;0.001;1e-05;0.05;pb;1;1;1;1;5;1;93;0.44242424242424244;34.735172402304755;0.7333333333333333;39.38744977810131;0.44242424242424244;0.7333333333333333;34.735172402304755;39.38744977810131
