;low;high;mean;epochs
0;14.69185071614791;33.78584229083705;33.78584229083705;121
1;15.388713189554737;35.20155452844428;35.20155452844428;121
2;15.5375223416029;35.50602031916463;35.50602031916463;121
3;15.592639549207131;35.61878740491834;35.61878740491834;121
4;15.41076232136051;35.24665911398168;35.24665911398168;121
5;15.868211532452785;36.182617211776744;36.182617211776744;121
6;15.498943388330549;35.42708869995171;35.42708869995171;121
7;15.598150426681023;35.630064956780245;35.630064956780245;121
8;15.757981333676973;35.957085851224406;35.957085851224406;121
9;16.30912951660093;37.0847426539861;37.0847426539861;121
10;24.52545148550632;33.08824756362663;33.08824756362663;121
11;25.659042214484483;34.47070620239878;34.47070620239878;121
12;26.0962862803167;35.00394438490197;35.00394438490197;121
13;26.59830599547735;35.61617602763028;35.61617602763028;121
14;26.857411403746177;35.93216673426135;35.93216673426135;121
15;26.833120535248014;35.90253926750551;35.90253926750551;121
16;27.845256921735366;37.136880249184145;37.136880249184145;121
17;28.970752100025027;38.50946962459958;38.50946962459958;121
18;29.610415853575944;39.28956588400014;39.28956588400014;121
19;29.66710157412607;39.358692891823644;39.358692891823644;121
20;33.045771221107884;41.73459928209964;41.73459928209964;121
21;29.422826764965766;37.7210192066413;37.7210192066413;121
22;28.38025616760882;36.56602867648551;36.56602867648551;121
23;29.596591576393283;37.91351622285639;37.91351622285639;121
24;32.24646489455273;40.849109072173114;40.849109072173114;121
25;30.265576402594125;38.65463296788282;38.65463296788282;121
26;30.865054742032942;39.318749219850154;39.318749219850154;121
27;29.900672266264912;38.250383893016455;38.250383893016455;121
28;29.48364458951315;37.7883921784823;37.7883921784823;121
29;30.647852241442422;39.07812865232008;39.07812865232008;121
30;30.369401840174188;39.08221297008063;39.08221297008063;121
31;30.032730936871133;38.7073327541009;38.7073327541009;121
32;30.369401840174188;39.08221297008063;39.08221297008063;121
33;30.317607181498364;39.02453779333524;39.02453779333524;121
34;30.10179048177223;38.784229241821286;38.784229241821286;121
35;31.526160461087994;40.37023757226241;40.37023757226241;121
36;31.836931224098038;40.71627176700415;40.71627176700415;121
37;33.95115456027834;43.05867438344116;43.05867438344116;121
38;35.20140835877906;44.42786531414048;44.42786531414048;121
39;34.60646127896173;43.77632527529133;43.77632527529133;121
40;36.07241933898458;46.981637699335145;46.981637699335145;121
41;35.613786715795136;46.41711639752211;46.41711639752211;121
42;36.264210805469524;47.21770733055804;47.21770733055804;121
43;36.939658017445666;48.049078221940896;48.049078221940896;121
44;37.01470770766524;48.141457450353045;48.141457450353045;121
45;37.139789587712826;48.29541908309982;48.29541908309982;121
46;38.15713045756815;49.54762087348497;49.54762087348497;121
