;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;8;0.001;0.0001;0.05;qd;1;1;1;1;32;2;79;0.9272727272727272;22.821363707023487;0.696969696969697;17.293164689123817;0.9230303030303032;0.74;23.171235411705354;17.424408079043783
