;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;kernel_size;n_filters;dilations;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;32;0.005;1e-05;0.05;pb;1;1;1;1;5;8;1,2;194;0.32786885245901637;33.52209642997816;0.2786885245901639;29.677263857163055;0.32950819672131143;0.27868852459016397;35.077163539066724;32.300677310274
