;low;high;mean;epochs
0;92.7847265930461;130.92946978510864;130.92946978510864;136
1;79.29667100714764;108.27722823397139;108.27722823397139;136
2;81.71489956304283;112.33848507774239;112.33848507774239;136
3;83.31453922413469;115.0249673019027;115.0249673019027;136
4;86.94190363515763;121.11685873246782;121.11685873246782;136
5;88.24113962959302;123.29884182559127;123.29884182559127;136
6;67.46833211672715;88.41237613109216;88.41237613109216;136
7;94.1665661979217;133.2501879815492;133.2501879815492;136
8;104.2450635939221;150.17631445965827;150.17631445965827;136
9;101.06080815401637;144.82855215772764;144.82855215772764;136
10;86.62134688226122;144.10149982593765;144.10149982593765;136
11;83.92035246323739;139.9490763136698;139.9490763136698;136
12;87.88375987758033;146.04231169431148;146.04231169431148;136
13;85.03598514950578;141.66421553753474;141.66421553753474;136
14;82.83410173139532;138.27908888045067;138.27908888045067;136
15;74.2614140874712;125.09966094929189;125.09966094929189;136
16;86.43051213629688;143.80812415509445;143.80812415509445;136
17;92.07468324410591;152.48534398937787;152.48534398937787;136
18;82.67262428022283;138.03085267043613;138.03085267043613;136
19;86.98833156188537;144.66569993193556;144.66569993193556;136
20;62.74038356134826;100.70585737599527;100.70585737599527;136
21;64.8831023515466;104.03408192662641;104.03408192662641;136
22;69.27111168136516;110.84985692595694;110.84985692595694;136
23;73.82437755133297;117.92232638991236;117.92232638991236;136
24;69.20843305554641;110.75250068921751;110.75250068921751;136
25;71.0263104813657;113.57616445972572;113.57616445972572;136
26;70.04043679148103;112.04483815092043;112.04483815092043;136
27;73.92694930075487;118.0816522879806;118.0816522879806;136
28;78.96462902951431;125.90653651773981;125.90653651773981;136
29;77.72230747134907;123.97687080412949;123.97687080412949;136
30;79.7842412991466;105.82398916209067;105.82398916209067;136
31;78.865084250219;104.76004923450137;104.76004923450137;136
32;81.16297995499231;107.41989905347461;107.41989905347461;136
33;87.13098754707727;114.32797506448591;114.32797506448591;136
34;78.33431644360293;104.1456791022506;104.1456791022506;136
35;83.38965247061603;109.99731171454007;109.99731171454007;136
36;78.98160718782107;104.89493743484704;104.89493743484704;136
37;80.02374799857205;106.10122510219782;106.10122510219782;136
38;76.04936704690667;101.50081001119509;101.50081001119509;136
39;78.43787457840213;104.26554958522688;104.26554958522688;136
40;65.59860164460497;100.07951499122753;100.07951499122753;136
41;59.383054477178185;92.70102562887365;92.70102562887365;136
42;58.97464161170747;92.21621105102251;92.21621105102251;136
43;54.23605242407096;86.59102169681789;86.59102169681789;136
44;51.019184617628284;82.77227386296448;82.77227386296448;136
45;46.24142668315009;77.10058876803741;77.10058876803741;136
46;45.73232853029157;76.49623661227483;76.49623661227483;136
47;45.71553840169735;76.47630546274479;76.47630546274479;136
48;41.65389625113834;71.65472427542576;71.65472427542576;136
49;39.31537071618321;68.87865976428087;68.87865976428087;136
50;37.045143121243136;58.10215908585194;58.10215908585194;136
51;40.30791175472757;62.33219879749605;62.33219879749605;136
52;39.55828969252325;61.36033794487763;61.36033794487763;136
53;42.69701728235802;65.42956601547893;65.42956601547893;136
54;39.52053887466143;61.31140090034637;61.31140090034637;136
55;37.789383218232565;59.06702893210875;59.06702893210875;136
56;38.73854795981019;60.297581679741086;60.297581679741086;136
57;36.4303445278441;57.305098051908146;57.305098051908146;136
58;31.921789657556666;51.45995708838302;51.45995708838302;136
59;34.18685105908313;54.396506500414496;54.396506500414496;136
60;35.96114874595163;56.69680651954498;56.69680651954498;136
