;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;kernel_size;n_filters;dilations;eta_qd;lamb_qd;epochs;coverage;avg_length;coverage_conf;avg_length_conf;mis;cwc;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum;mis_sum;cwc_sum
0;32;0.005;1e-05;0.05;qd;3;1;1;1;3;16;1,2,4;100;0.1;95;0.8852459016393442;67.93028487635266;0.9016393442622951;47.11727644924155;84.54089164926452;0.5922260598423029;0.7967213114754098;0.842622950819672;68.14279626433952;55.38176159983219;326.0746326174048;0.45680067362093235
