;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;kernel_size;n_filters;dilations;epochs;coverage;avg_length;coverage_conf;avg_length_conf;mis;cwc;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum;mis_sum;cwc_sum
0;4;0.005;1e-05;0.05;pb;3;1;1;1;6;8;1;53;0.9672131147540983;8.203737862324756;0.639344262295082;9.85989959946442;8.308142191144283;0.5977718262447781;0.7377049180327869;0.6327868852459015;7.288529491009679;9.908955770218089;15.948490583848066;0.33076657885482147
