;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;kernel_size;n_filters;dilations;eta_qd;lamb_qd;epochs;coverage;avg_length;coverage_conf;avg_length_conf;mis;cwc;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum;mis_sum;cwc_sum
0;20;0.002;0.001;0.05;qd;6;1;1;1;3;16;1,2;150;0.01;52;0.5901639344262295;37.00741659665848;0.8852459016393442;48.175666897910745;164.2074072566918;0.016880922393488904;0.7295081967213115;0.8737704918032785;46.68421690575285;51.25402006221068;126.56115239401564;0.2288337156426586
