,PI_low,PI_hi
111,33.110802868145306,56.65371605994229
112,34.443669710004215,58.19140292392895
113,34.209538313071356,57.917149958574974
114,36.59852754600515,60.66496908341854
115,41.294396083727726,66.08732346217565
116,41.245581073184894,65.99647552003104
117,41.09592301446213,65.80689866741778
118,38.884942856170056,63.23857021945115
119,38.20599553662168,62.46351891536261
120,40.39406698781805,65.00793290006442
121,41.1087756731093,65.82771758625397
122,40.65088299434976,65.28600363934886
123,39.07643753763762,63.4594158951708
124,41.17840244897706,65.90609585773868
125,40.39297387627108,64.98619172854627
126,41.61598548387485,66.40563985578797
127,40.64502812052153,65.27176099843757
128,39.65891838221967,64.13092094922968
129,39.73103059054643,64.2223122830947
130,41.64162174227206,66.44214642480921
131,43.66491013573444,68.78366564488388
132,43.04304137033762,68.04089786195993
133,44.40026027775571,69.61691764141855
134,47.7726136763442,73.50970604227518
135,50.60992102592357,76.5811150742022
136,51.1457586384667,77.07997508652137
137,52.55902805792831,78.60283052059334
138,52.64025865445892,78.63195411572799
139,55.259259549679584,81.50729916087249
140,61.81941923806163,88.61410239082039
141,59.29143934493097,85.57483518550809
142,50.636530712121726,76.03330468489642
143,43.14467735772681,67.95593670930916
144,42.32951631602423,67.12659438181109
145,38.38915789071842,62.61396441059365
146,30.76734559679027,53.89742580209605
147,38.751436462891334,63.13378641197416
148,41.286113143098085,66.05822903135612
149,42.164690337222716,67.04939148725282
150,38.95534358692875,63.309793053734225
151,38.162524061419774,62.40628614801646
152,36.68532962726423,60.71621271103288
153,34.56859904328665,58.29283696219265
154,38.1420463100435,62.426526457846045
155,37.97755957275653,62.22565778771475
156,34.71040378475772,58.455184799613995
157,36.45866842202828,60.48286847547327
158,34.148435908838124,57.82357487783145
159,34.809810077715326,58.59376949804706
160,36.34179710647348,60.360498585977815
161,40.230619435608595,64.84857660602346
162,40.30583681809067,64.91003654825198
163,40.02220725029001,64.56804973616269
164,39.98471445968808,64.52163665459167
