;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;kernel_size;n_filters;dilations;epochs;coverage;avg_length;coverage_conf;avg_length_conf;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum
0;32;0.005;1e-05;0.05;pb;1;1;1;1;3;16;1,2;57;0.5696969696969697;12.137948343445464;0.5878787878787879;11.489503600581935;0.5696969696969697;0.5878787878787879;12.137948343445464;11.489503600581935
