;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;eta_qd;lamb_qd;epochs;coverage;avg_length;coverage_conf;avg_length_conf;mis;cwc;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum;mis_sum;cwc_sum
0;16;0.002;0.0001;0.05;qd;1;1;1;1;5;1;150;0.1;249;0.5081967213114754;214.60624836416346;0.7540983606557377;357.2845605558239;3458.6215023231757;-0.00010722956033730885;0.0639344262295082;0.6557377049180328;924.9124867176145;1835.011181385069;36431.25745155667;-1.0723659327194333e-05
