,PI_low,PI_hi
0,94.19539269408241,136.8553241980947
1,86.37788785992711,122.75782670788678
2,82.86356814506955,116.94441652896765
3,81.62565388006826,115.75966781931193
4,84.51084467146721,120.5065290813188
5,86.4373804609772,123.75480956308328
6,75.91391414093252,106.10127935339358
7,85.88187842453448,122.12745493885276
8,93.55451160534412,137.66002478678564
9,99.60827677511318,146.38173060158525
10,96.83703322249985,140.89577940724018
11,93.09411746347146,134.21277311267585
12,93.2325597336297,134.8095966820462
13,92.0699862002374,133.11667948775005
14,90.95882060674644,130.82035336870834
15,85.04773546531284,120.85046563362064
16,89.2769453802583,128.014956222406
17,93.64291331233026,136.54332433834634
18,92.26230853864888,133.43895625014807
19,93.52375302682564,134.90738446238817
20,90.65067751382335,130.70885359864016
21,92.15598420935721,132.89773769045956
22,95.20364068677853,138.5516185293264
23,100.32943792023725,147.50783746757887
24,99.53175053157887,146.02961938046906
25,100.54284486257937,147.22559315571846
26,99.27602272462374,145.40017481368972
27,102.17342989892055,150.28895597080069
28,106.65561560561846,158.43678523905106
29,108.19951401254829,161.25431739145762
30,109.07568253726063,162.42010654117993
31,108.2234918080887,161.0033106715146
32,109.43073318680118,163.05052023159246
33,113.55156524139758,170.44011506031305
34,110.09714747752169,164.6780400753737
35,112.22328759549107,167.54155134916135
36,108.93853674738266,162.5497188127388
37,109.50806949932658,163.0197967930531
38,106.37316970124661,157.82646791771927
39,107.05223500092184,158.70725087652477
40,100.06777330629251,146.86937733845096
41,93.21517715731827,134.25676590050335
42,88.61590750633493,126.60215521351873
43,83.31169535179376,118.14646397217776
44,79.20390146241265,111.24316453235606
45,73.21343880721349,101.72969149063445
46,70.34074551854489,97.13907675484606
47,68.86772444939177,95.03260022937313
48,65.61850875099144,89.87140963910431
49,62.43707437326479,84.67943950962777
50,57.613568501478326,77.39325732386325
51,58.30503759727311,78.4376643550186
52,57.849331560151484,78.03538927255813
53,61.03453547124657,82.77696165947009
54,59.43098201792485,80.37732708442785
55,57.770454328719474,77.57070990271197
56,57.002594617379756,76.4991883705164
57,54.976433904762565,73.56473317793912
58,50.687987848965136,67.17853270936753
59,50.13200340842385,66.33355800572143
60,50.948613675809426,68.00513228641626
