;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;kernel_size;n_filters;dilations;eta_qd;lamb_qd;epochs;coverage;avg_length;coverage_conf;avg_length_conf;mis;cwc;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum;mis_sum;cwc_sum
0;32;0.005;1e-05;0.05;qd;3;1;1;1;3;16;1,2;150;0.1;92;0.9016393442622951;67.95847740767388;0.9016393442622951;52.79870937638289;83.08369089800465;0.6259782835052059;0.798360655737705;0.8770491803278688;65.29955632207603;46.60413223149109;124.54994494793823;0.4106199826416156
