,low,high,mean,actual,date
0,20.90612332310058,27.644282064938157,27.644282064938157,28.179998,09.06.2021
1,21.112058110172047,27.875923036400728,27.875923036400728,28.280003,10.06.2021
2,21.188331971337746,27.98184404100797,27.98184404100797,27.95,11.06.2021
3,20.936634835235427,27.72114763215244,27.72114763215244,28.78,14.06.2021
4,21.569691438823384,28.420364280455665,28.420364280455665,28.11,15.06.2021
5,21.063171384547353,27.891067057002918,27.891067057002918,28.29,16.06.2021
6,21.221459077193305,28.07435538430983,28.07435538430983,28.580002,17.06.2021
7,21.46164816311551,28.390464151055106,28.390464151055106,29.580002,18.06.2021
8,22.24986667727802,29.31362678123417,29.31362678123417,29.500002,21.06.2021
9,22.20435169229599,29.31878769479809,29.31878769479809,30.9,22.06.2021
10,28.560926090239917,28.63838195802524,28.63838195802524,31.440002,23.06.2021
11,29.04884183818544,29.078588770533038,29.078588770533038,32.06,24.06.2021
12,29.604344190559566,29.54238511824151,29.54238511824151,32.38,25.06.2021
13,29.905717930669724,29.736346642063783,29.736346642063783,32.35,28.06.2021
14,29.893813535820485,29.776071059539454,29.776071059539454,33.6,29.06.2021
15,30.998766254238063,30.374658326211517,30.374658326211517,34.99,30.06.2021
16,32.24500881981084,31.15260982687064,31.15260982687064,35.78,01.07.2021
17,32.93157054825308,31.659700505032006,31.659700505032006,35.85,02.07.2021
18,32.99240804948616,31.70987886452523,31.70987886452523,37.85,05.07.2021
19,34.730550891858954,32.68083335331747,32.68083335331747,33.68,06.07.2021
20,32.227420673749045,31.941276688371634,31.941276688371634,32.48,07.07.2021
21,31.122920519102593,31.35068377800447,31.35068377800447,33.88,08.07.2021
22,32.39007096871047,32.346172282911034,32.346172282911034,36.93,09.07.2021
23,35.150645320625,34.186782871550506,34.186782871550506,34.65,12.07.2021
24,33.06475641185447,32.84067550413382,32.84067550413382,35.34,13.07.2021
25,33.68928036123584,33.41581659431532,33.41581659431532,34.23,14.07.2021
26,32.684608466017,33.040542844621555,33.040542844621555,33.75,15.07.2021
27,32.25015848955436,32.896661296864,32.896661296864,35.09,16.07.2021
28,33.46299847567175,33.746050410438976,33.746050410438976,35.74,19.07.2021
29,34.051320134317976,34.220140475724286,34.220140475724286,35.35,20.07.2021
30,33.19476027428246,33.92791639446519,33.92791639446519,35.74,21.07.2021
31,33.53694064958186,34.26678265370149,34.26678265370149,35.68,22.07.2021
32,33.48429708246578,34.26123663928884,34.26123663928884,35.43,23.07.2021
33,33.264949823133826,34.18130432006026,34.18130432006026,37.08,26.07.2021
34,34.71263105309534,35.234510166038724,35.234510166038724,37.44,27.07.2021
35,35.03286068001747,35.69741544098044,35.69741544098044,39.89,28.07.2021
36,37.18244583135798,37.45492295303834,37.45492295303834,41.34,29.07.2021
37,38.45465037823597,38.43968204232754,38.43968204232754,40.65,30.07.2021
38,37.84925778926639,38.103983729489144,38.103983729489144,42.06,02.08.2021
39,39.08636475076359,39.01059264508328,39.01059264508328,41.51,03.08.2021
40,39.242684774839425,39.73632784380155,39.73632784380155,42.29,04.08.2021
41,39.9476104729511,40.32125667964186,40.32125667964186,43.1,05.08.2021
42,40.67963940013867,40.93011798720506,40.93011798720506,43.19,06.08.2021
43,40.76097719691733,41.05093283741058,41.05093283741058,43.34,09.08.2021
44,40.89654112853347,41.19955084451193,41.19955084451193,44.56,10.08.2021
45,41.999107346071,42.09239732393561,42.09239732393561,46.55,11.08.2021
46,43.79755641916295,43.58141645960029,43.58141645960029,46.0,12.08.2021
47,43.30049522879901,43.330684886574886,43.330684886574886,44.98,13.08.2021
48,42.37868185706803,42.691071730215775,42.691071730215775,47.96,16.08.2021
49,45.07183545090487,44.99871407588402,44.99871407588402,46.78,17.08.2021
50,44.227562275612215,44.37938758248286,44.37938758248286,44.98,18.08.2021
51,42.57242412639249,43.06050993712157,43.06050993712157,40.4,19.08.2021
52,38.37994362453862,39.70469616605928,39.70469616605928,41.7,20.08.2021
53,39.56577876500863,40.95279677295327,40.95279677295327,42.48,23.08.2021
54,40.28449500884177,41.60087090416391,41.60087090416391,45.33,24.08.2021
55,42.884209644193696,43.70919123463385,43.70919123463385,45.48,25.08.2021
56,43.02103569464981,43.852949100367,43.852949100367,45.74,26.08.2021
57,43.258204409316875,44.13788718600643,44.13788718600643,47.850002,27.08.2021
58,45.18290471977808,45.88149171413887,45.88149171413887,50.53,31.08.2021
59,47.627541773208456,47.88076385245262,47.88076385245262,49.73,01.09.2021
60,45.58442716819727,46.92636026729021,46.92636026729021,51.83,02.09.2021
61,47.407443988864756,48.452351895387494,48.452351895387494,51.58,03.09.2021
62,47.19042138940064,48.405614144936884,48.405614144936884,52.56,06.09.2021
63,48.0411625723788,49.10711609973655,49.10711609973655,54.0,07.09.2021
64,49.291228036887816,50.12943798202939,50.12943798202939,55.34,08.09.2021
65,50.45447996408302,51.10227018882854,51.10227018882854,56.63,09.09.2021
66,51.57433636644173,52.05947067431563,52.05947067431563,57.949997,10.09.2021
67,52.720233456848455,52.99851238985558,52.99851238985558,61.409996,13.09.2021
68,55.723862663409825,55.46832997907332,55.46832997907332,66.18,14.09.2021
69,59.86470310911838,58.96778917766475,58.96778917766475,70.09,15.09.2021
70,62.45985556434272,62.00767408310817,62.00767408310817,61.089996,16.09.2021
71,54.7788532901922,55.67822399640338,55.67822399640338,65.96,17.09.2021
72,58.93512025749052,59.31165331506915,59.31165331506915,73.76,20.09.2021
73,65.59201288190448,65.27449863760913,65.27449863760913,72.9,21.09.2021
74,64.858050017608,65.13493471688544,65.13493471688544,70.91,22.09.2021
