;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;eta_qd;lamb_qd;epochs;coverage;avg_length;coverage_conf;avg_length_conf;mis;cwc;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum;mis_sum;cwc_sum
0;100;0.002;0.0001;0.05;qd;1;1;1;1;5;2;200;0.1;204;1.0;395.0572713345782;0.6721311475409836;130.65558562243385;395.0572713345782;-0.8440432214763257;0.5524590163934426;0.6918032786885246;163.80355373977517;145.25689770637572;718.7656170203816;-0.08759645524349816
