;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;eta_qd;lamb_qd;epochs;coverage;avg_length;coverage_conf;avg_length_conf;mis;cwc;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum;mis_sum;cwc_sum
0;8;0.001;0.0001;0.05;qd;1;1;1;1;32;2;80;0.05;22;0.6363636363636364;16.937021541735774;0.7272727272727273;17.976750587172187;88.94029489608042;0.014729964193372134;0.6363636363636364;0.7272727272727273;16.937021541735774;17.976750587172187;88.94029489608042;0.014729964193372134
