;batch_size;learning_rate;l2_lambda;alpha;loss_func;time_steps_in;time_steps_out;n_vars;nof_ens;units;n_layers;epochs;coverage;avg_length;coverage_conf;avg_length_conf;mis;cwc;coverage_sum;coverage_conf_sum;avg_length_sum;avg_length_conf_sum;mis_sum;cwc_sum
0;100;0.002;0.01;0.1;pb;1;1;1;1;5;1;52;0.8333333333333334;76.32527306210433;0.48333333333333334;34.71446310035694;194.21398643877833;0.4194813330146125;0.6133333333333333;0.7166666666666666;83.32679565935206;42.415716139865594;337.6056737858345;0.17524696027946146
